ndex_id,name_english,name_german,name_french,name_spanish,name_italian,name_japanese,name_japanese_romanized,name_korean,name_korean_romanized,name_chinese_traditional,name_chinese_simplified,name_chinese_romanized,identifier
813,Scorbunny,Hopplo,Flambino,Scorbunny,Scorbunny,ヒバニー,Hibanī,염버니,Yeombeoni,炎兔兒,炎兔儿,Yántù'er,scorbunny
814,Raboot,Kickerlo,Lapyro,Raboot,Raboot,ラビフット,Rabifutto,래비풋,Raebiput,騰蹴小將,腾蹴小将,Téngcùxiǎojiàng,raboot
815,Cinderace,Liberlo,Pyrobut,Cinderace,Cinderace,エースバーン,Ēsubān,에이스번,Eiseubeon,閃焰王牌,闪焰王牌,Shǎnyànwángpái,cinderace
816,Sobble,Memmeon,Larméléon,Sobble,Sobble,メッソン,Messon,울머기,Ulmeogi,淚眼蜥,泪眼蜥,Lèiyǎnxī,sobble
817,Drizzile,Phlegleon,Arrozard,Drizzile,Drizzile,ジメレオン,Jimereon,누겔레온,Nugelle-on,變澀蜥,变涩蜥,Biànsèxī,drizzile
818,Inteleon,Intelleon,Lézargus,Inteleon,Inteleon,インテレオン,Intereon,인텔리레온,Intellire-on,千面避役,千面避役,Qiānmiànbìyì,inteleon
819,Skwovet,Raffel,Rongourmand,Skwovet,Skwovet,ホシガリス,Hoshigarisu,탐리스,Tamriseu,貪心栗鼠,贪心栗鼠,Tānxīnlìshǔ,skwovet
820,Greedent,Schlaraffel,Rongrigou,Greedent,Greedent,ヨクバリス,Yokubarisu,요씽리스,Yossingriseu,藏飽栗鼠,藏饱栗鼠,Cángbǎolìshǔ,greedent
821,Rookidee,Meikro,Minisange,Rookidee,Rookidee,ココガラ,Kokogara,파라꼬,Parakko,稚山雀,稚山雀,Zhìshānquè,rookidee
822,Corvisquire,Kranoviz,Bleuseille,Corvisquire,Corvisquire,アオガラス,Aogarasu,파크로우,Pakeurou,藍鴉,蓝鸦,Lányā,corvisquire
823,Corviknight,Krarmor,Corvaillus,Corviknight,Corviknight,アーマーガア,Āmāgā,아머까오,Ameokkao,鋼鎧鴉,钢铠鸦,Gāngkǎiyā,corviknight
824,Blipbug,Sensect,Larvadar,Blipbug,Blipbug,サッチムシ,Satchimushi,두루지벌레,Dulujibeolle,索偵蟲,索侦虫,Suǒzhēnchóng,blipbug
825,Dottler,Keradar,Coléodôme,Dottler,Dottler,レドームシ,Redōmushi,레돔벌레,Redombeolle,天罩蟲,天罩虫,Tiānzhàochóng,dottler
826,Orbeetle,Maritellit,Astronelle,Orbeetle,Orbeetle,イオルブ,Iorubu,이올브,Iolbeu,以歐路普,以欧路普,Yǐ'ōulùpǔ,orbeetle
827,Nickit,Kleptifux,Goupilou,Nickit,Nickit,クスネ,Kusune,훔처우,Humcheou,偷兒狐,狡小狐,Tōu'erhú,nickit
828,Thievul,Gaunux,Roublenard,Thievul,Thievul,フォクスライ,Fokusurai,폭슬라이,Pokseullai,狐大盜,猾大狐,Húdàdào,thievul
829,Gossifleur,Cottini,Tournicoton,Gossifleur,Gossifleur,ヒメンカ,Himenka,꼬모카,Kkomoka,幼棉棉,幼棉棉,Yòumiánmián,gossifleur
830,Eldegoss,Cottomi,Blancoton,Eldegoss,Eldegoss,ワタシラガ,Watashiraga,백솜모카,Baeksommoka,白蓬蓬,白蓬蓬,Báipéngpéng,eldegoss
831,Wooloo,Wolly,Moumouton,Wooloo,Wooloo,ウールー,Ūrū,우르,Ureu,毛辮羊,毛辫羊,Máobiànyáng,wooloo
832,Dubwool,Zwollock,Moumouflon,Dubwool,Dubwool,バイウールー,Baiūrū,배우르,Bae-ureu,毛毛角羊,毛毛角羊,Máomáojiǎoyáng,dubwool
833,Chewtle,Kamehaps,Khélocrok,Chewtle,Chewtle,カムカメ,Kamukame,깨물부기,Kkaemulbugi,咬咬龜,咬咬龟,Yǎoyǎoguī,chewtle
834,Drednaw,Kamalm,Torgamord,Drednaw,Drednaw,カジリガメ,Kajirigame,갈가부기,Galgabugi,暴噬龜,暴噬龟,Bàoshìguī,drednaw
835,Yamper,Voldi,Voltoutou,Yamper,Yamper,ワンパチ,Wanpachi,멍파치,Meongpachi,來電汪,来电汪,Láidiànwāng,yamper
836,Boltund,Bellektro,Fulgudog,Boltund,Boltund,パルスワン,Parusuwan,펄스멍,Peolseumeong,逐電犬,逐电犬,Zhúdiànquǎn,boltund
837,Rolycoly,Klonkett,Charbi,Rolycoly,Rolycoly,タンドン,Tandon,탄동,Tandong,小炭仔,小炭仔,Xiǎotànzǎi,rolycoly
838,Carkol,Wagong,Wagomine,Carkol,Carkol,トロッゴン,Toroggon,탄차곤,Tanchagon,大炭車,大炭车,Dàtànchē,carkol
839,Coalossal,Montecarbo,Monthracite,Coalossal,Coalossal,セキタンザン,Sekitanzan,석탄산,Seoktansan,巨炭山,巨炭山,Jùtànshān,coalossal
840,Applin,Knapfel,Verpom,Applin,Applin,カジッチュ,Kajitchu,과사삭벌레,Gwasasakbeolle,啃果蟲,啃果虫,Kěnguǒchóng,applin
841,Flapple,Drapfel,Pomdrapi,Flapple,Flapple,アップリュー,Appuryū,애프룡,Aepeuryong,蘋裹龍,苹裹龙,Píngguǒlóng,flapple
842,Appletun,Schlapfel,Dratatin,Appletun,Appletun,タルップル,Taruppuru,단지래플,Danjiraepeul,豐蜜龍,丰蜜龙,Fēngmìlóng,appletun
843,Silicobra,Salanga,Dunaja,Silicobra,Silicobra,スナヘビ,Sunahebi,모래뱀,Moraebaem,沙包蛇,沙包蛇,Shābāoshé,silicobra
844,Sandaconda,Sanaconda,Dunaconda,Sandaconda,Sandaconda,サダイジャ,Sadaija,사다이사,Sadaisa,沙螺蟒,沙螺蟒,Shāluómǎng,sandaconda
845,Cramorant,Urgl,Nigosier,Cramorant,Cramorant,ウッウ,U'u,윽우지,Euguji,古月鳥,古月鸟,Gǔyuèniǎo,cramorant
846,Arrokuda,Pikuda,Embrochet,Arrokuda,Arrokuda,サシカマス,Sashikamasu,찌로꼬치,Jjirokkochi,刺梭魚,刺梭鱼,Cìsuōyú,arrokuda
847,Barraskewda,Barrakiefa,Hastacuda,Barraskewda,Barraskewda,カマスジョー,Kamasujō,꼬치조,Kkochijo,戽斗尖梭,戽斗尖梭,Hùdǒujiānsuō,barraskewda
848,Toxel,Toxel,Toxizap,Toxel,Toxel,エレズン,Erezun,일레즌,Illejeun,毒電嬰,电音婴,Dúdiànyīng,toxel
849,Toxtricity,Riffex,Salarsen,Toxtricity,Toxtricity,ストリンダー,Sutorindā,스트린더,Seuteurindeo,顫弦蠑螈,颤弦蝾螈,Chànxiánróngyuán,toxtricity
850,Sizzlipede,Thermopod,Grillepattes,Sizzlipede,Sizzlipede,ヤクデ,Yakude,태우지네,Tae-ujine,燒火蚣,烧火蚣,Shāohuǒgōng,sizzlipede
851,Centiskorch,Infernopod,Scolocendre,Centiskorch,Centiskorch,マルヤクデ,Maruyakude,다태우지네,Datae-ujine,焚焰蚣,焚焰蚣,Fényàngōng,centiskorch
852,Clobbopus,Klopptopus,Poulpaf,Clobbopus,Clobbopus,タタッコ,Tatakko,때때무노,Ttaettaemuno,拳拳蛸,拳拳蛸,Quánquánxiāo,clobbopus
853,Grapploct,Kaocto,Krakos,Grapploct,Grapploct,オトスパス,Otosupasu,케오퍼스,Ke-opeosu,八爪武師,八爪武师,Bāzhuǎwǔshī,grapploct
854,Sinistea,Fatalitee,Théffroi,Sinistea,Sinistea,ヤバチャ,Yabacha,데인차,Deincha,來悲茶,来悲茶,Láibēichá,sinistea
855,Polteageist,Mortipot,Polthégeist,Polteageist,Polteageist,ポットデス,Pottodesu,포트데스,Poteudeseu,怖思壺,怖思壶,Bùsīhú,polteageist
856,Hatenna,Brimova,Bibichut,Hatenna,Hatenna,ミブリム,Miburimu,몸지브림,Momjibeurim,迷布莉姆,迷布莉姆,Míbùlìmǔ,hatenna
857,Hattrem,Brimano,Chapotus,Hattrem,Hattrem,テブリム,Teburimu,손지브림,Sonjibeurim,提布莉姆,提布莉姆,Tíbùlìmǔ,hattrem
858,Hatterene,Silembrim,Sorcilence,Hatterene,Hatterene,ブリムオン,Burimuon,브리무음,Beurimueum,布莉姆溫,布莉姆温,Bùlìmǔwēn,hatterene
859,Impidimp,Bähmon,Grimalin,Impidimp,Impidimp,ベロバー,Berobā,메롱꿍,Melongkkung,搗蛋小妖,捣蛋小妖,Dǎodànxiǎoyāo,impidimp
860,Morgrem,Pelzebub,Fourbelin,Morgrem,Morgrem,ギモー,Gimō,쏘겨모,Ssogyeomo,詐唬魔,诈唬魔,Zhàhǔmó,morgrem
861,Grimmsnarl,Olangaar,Angoliath,Grimmsnarl,Grimmsnarl,オーロンゲ,Ōronge,오롱털,Orongteol,長毛巨魔,长毛巨魔,Chángmáojùmó,grimmsnarl
862,Obstagoon,Barrikadax,Ixon,Obstagoon,Obstagoon,タチフサグマ,Tachifusaguma,가로막구리,Garomakguri,堵攔熊,堵拦熊,Dǔlánxióng,obstagoon
863,Perrserker,Mauzinger,Berserkatt,Perrserker,Perrserker,ニャイキング,Nyaikingu,나이킹,Naiking,喵頭目,喵头目,Miāotóumù,perrserker
864,Cursola,Gorgasonn,Corayôme,Cursola,Cursola,サニゴーン,Sanigōn,산호르곤,Sanhoreugon,魔靈珊瑚,魔灵珊瑚,Mólíngshānhú,cursola
865,Sirfetch'd,Lauchzelot,Palarticho,Sirfetch'd,Sirfetch'd,ネギガナイト,Negiganaito,창파나이트,Changpanaiteu,蔥遊兵,葱游兵,Cōngyóubīng,sirfetchd
866,Mr. Rime,Pantifrost,M. Glaquette,Mr. Rime,Mr. Rime,バリコオル,Barikōru,마임꽁꽁,Maimkkongkkong,踏冰人偶,踏冰人偶,Tàbīngrén'ǒu,mr-rime
867,Runerigus,Oghnatoll,Tutétékri,Runerigus,Runerigus,デスバーン,Desubān,데스판,Deseupan,死神板,迭失板,Sǐshénbǎn,runerigus
868,Milcery,Hokumil,Crèmy,Milcery,Milcery,マホミル,Mahomiru,마빌크,Mabilkeu,小仙奶,小仙奶,Xiǎoxiānnǎi,milcery
869,Alcremie,Pokusan,Charmilly,Alcremie,Alcremie,マホイップ,Mahoippu,마휘핑,Mahwiping,霜奶仙,霜奶仙,Shuāngnǎixiān,alcremie
870,Falinks,Legios,Hexadron,Falinks,Falinks,タイレーツ,Tairētsu,대여르,Daeyeoreu,列陣兵,列阵兵,Lièzhènbīng,falinks
871,Pincurchin,Britzigel,Wattapik,Pincurchin,Pincurchin,バチンウニ,Bachin'uni,찌르성게,Jjireuseongge,啪嚓海膽,啪嚓海胆,Pācāhǎidǎn,pincurchin
872,Snom,Snomnom,Frissonille,Snom,Snom,ユキハミ,Yukihami,누니머기,Nunimeogi,雪吞蟲,雪吞虫,Xuětūnchóng,snom
873,Frosmoth,Mottineva,Beldeneige,Frosmoth,Frosmoth,モスノウ,Mosunō,모스노우,Moseunou,雪絨蛾,雪绒蛾,Xuěróng'é,frosmoth
874,Stonjourner,Humanolith,Dolman,Stonjourner,Stonjourner,イシヘンジン,Ishihenjin,돌헨진,Dolhenjin,巨石丁,巨石丁,Jùshídīng,stonjourner
875,Eiscue,Kubuin,Bekaglaçon,Eiscue,Eiscue,コオリッポ,Kōrippo,빙큐보,Bingkyubo,冰砌鵝,冰砌鹅,Bīngqì'é,eiscue
876,Indeedee,Servol,Wimessir,Indeedee,Indeedee,イエッサン,Iessan,에써르,Esseoreu,愛管侍,爱管侍,Àiguǎnshì,indeedee
877,Morpeko,Morpeko,Morpeko,Morpeko,Morpeko,モルペコ,Morupeko,모르페코,Moreupeko,莫魯貝可,莫鲁贝可,Mòlǔbèikě,morpeko
878,Cufant,Kupfanti,Charibari,Cufant,Cufant,ゾウドウ,Zōdō,끼리동,Kkiridong,銅象,铜象,Tóngxiàng,cufant
879,Copperajah,Patinaraja,Pachyradjah,Copperajah,Copperajah,ダイオウドウ,Daiōdō,대왕끼리동,Daewangkkiridong,大王銅象,大王铜象,Dàwángtóngxiàng,copperajah
880,Dracozolt,Lectragon,Galvagon,Dracozolt,Dracozolt,パッチラゴン,Patchiragon,파치래곤,Pachiraegon,雷鳥龍,雷鸟龙,Léiniǎolóng,dracozolt
881,Arctozolt,Lecryodon,Galvagla,Arctozolt,Arctozolt,パッチルドン,Patchirudon,파치르돈,Pachireudon,雷鳥海獸,雷鸟海兽,Léiniǎohǎishòu,arctozolt
882,Dracovish,Pescragon,Hydragon,Dracovish,Dracovish,ウオノラゴン,Uonoragon,어래곤,Eoraegon,鰓魚龍,鳃鱼龙,Sāiyúlóng,dracovish
883,Arctovish,Pescryodon,Hydragla,Arctovish,Arctovish,ウオチルドン,Uochirudon,어치르돈,Eochireudon,鰓魚海獸,鳃鱼海兽,Sāiyúhǎishòu,arctovish
884,Duraludon,Duraludon,Duralugon,Duraludon,Duraludon,ジュラルドン,Jurarudon,두랄루돈,Duralludon,鋁鋼龍,铝钢龙,Lǚgānglóng,duraludon
885,Dreepy,Grolldra,Fantyrm,Dreepy,Dreepy,ドラメシヤ,Dorameshiya,드라꼰,Deurakkon,多龍梅西亞,多龙梅西亚,Duōlóngméixīyǎ,dreepy
886,Drakloak,Phandra,Dispareptil,Drakloak,Drakloak,ドロンチ,Doronchi,드래런치,Deuraereonchi,多龍奇,多龙奇,Duōlóngqí,drakloak
887,Dragapult,Katapuldra,Lanssorien,Dragapult,Dragapult,ドラパルト,Doraparuto,드래펄트,Deuraepeolteu,多龍巴魯托,多龙巴鲁托,Duōlóngbālǔtuō,dragapult
888,Zacian,Zacian,Zacian,Zacian,Zacian,ザシアン,Zashian,자시안,Jasian,蒼響,苍响,Cāngxiǎng,zacian
889,Zamazenta,Zamazenta,Zamazenta,Zamazenta,Zamazenta,ザマゼンタ,Zamazenta,자마젠타,Jamajenta,藏瑪然特,藏玛然特,Zàngmǎrántè,zamazenta
890,Eternatus,Endynalos,Éthernatos,Eternatus,Eternatus,ムゲンダイナ,Mugendaina,무한다이노,Muhandaino,無極汰那,无极汰那,Wújítàinà,eternatus
891,Kubfu,Dakuma,Wushours,Kubfu,Kubfu,ダクマ,Dakuma,치고마,Chigoma,熊徒弟,熊徒弟,Xióngtúdì,kubfu
892,Urshifu,Wulaosu,Shifours,Urshifu,Urshifu,ウーラオス,Ūraosu,우라오스,Uraoseu,武道熊師,武道熊师,Wǔdàoxióngshī,urshifu
893,Zarude,Zarude,Zarude,Zarude,Zarude,ザルード,Zarūdo,자루도,Jarudo,薩戮德,萨戮德,Sàlùdé,zarude
894,Regieleki,Regieleki,Regieleki,Regieleki,Regieleki,レジエレキ,Rejiereki,레지에레키,Rejiereki,雷吉艾勒奇,雷吉艾勒奇,Léijí'àilèqí,regieleki
895,Regidrago,Regidrago,Regidrago,Regidrago,Regidrago,レジドラゴ,Rejidorago,레지드래고,Rejideuraego,雷吉鐸拉戈,雷吉铎拉戈,Léijíduólāgē,regidrago
896,Glastrier,Polaross,Blizzeval,Glastrier,Glastrier,ブリザポス,Burizaposu,블리자포스,Beullijaposeu,雪暴馬,雪暴马,Xuěbàomǎ,glastrier
897,Spectrier,Phantoross,Spectreval,Spectrier,Spectrier,レイスポス,Reisuposu,레이스포스,Reiseuposeu,靈幽馬,灵幽马,Língyōumǎ,spectrier
898,Calyrex,Coronospa,Sylveroy,Calyrex,Calyrex,バドレックス,Badorekkusu,버드렉스,Beodeurekseu,蕾冠王,蕾冠王,Lěiguànwáng,calyrex
899,Wyrdeer,Damythir,Cerbyllin,Wyrdeer,Wyrdeer,アヤシシ,Ayashishi,신비록,Sinbirok,詭角鹿,诡角鹿,Guǐjiǎolù,wyrdeer
900,Kleavor,Axantor,Hachécateur,Kleavor,Kleavor,バサギリ,Basagiri,사마자르,Samajareu,劈斧螳螂,劈斧螳螂,Pīfǔtángláng,kleavor
901,Ursaluna,Ursaluna,Ursaking,Ursaluna,Ursaluna,ガチグマ,Gachiguma,다투곰,Datugom,月月熊,月月熊,Yuèyuèxióng,ursaluna
902,Basculegion,Salmagnis,Paragruel,Basculegion,Basculegion,イダイトウ,Idaitō,대쓰여너,Daesseuyeoneo,幽尾玄魚,幽尾玄鱼,Yōuwěixuányú,basculegion
903,Sneasler,Snieboss,Farfurex,Sneasler,Sneasler,オオニューラ,Ōnyūra,포푸니크,Popunikeu,大狃拉,大狃拉,Dàniǔlā,sneasler
904,Overqwil,Myriador,Qwilpik,Overqwil,Overqwil,ハリーマン,Harīman,장침바루,Jangchimbaru,萬針魚,万针鱼,Wànzhēnyú,overqwil
905,Enamorus,Cupidos,Amovénus,Enamorus,Enamorus,ラブトロス,Rabutorosu,러브로스,Reobeuroseu,眷戀雲,眷恋云,Juànliànyún,enamorus
906,Sprigatito,Felori,Poussacha,Sprigatito,Sprigatito,ニャオハ,Nyaoha,나오하,Naoha,新葉喵,新叶喵,Xīnyèmiāo,sprigatito
907,Floragato,Feliospa,Matourgeon,Floragato,Floragato,ニャローテ,Nyarōte,나로테,Narote,蒂蕾喵,蒂蕾喵,Dìlěimiāo,floragato
908,Meowscarada,Maskagato,Miascarade,Meowscarada,Meowscarada,マスカーニャ,Masukānya,마스카나,Maseukana,魔幻假面喵,魔幻假面喵,Móhuànjiǎmiànmiāo,meowscarada
909,Fuecoco,Krokel,Chochodile,Fuecoco,Fuecoco,ホゲータ,Hogēta,뜨아거,Tteuageo,呆火鱷,呆火鳄,Dāihuǒ'è,fuecoco
910,Crocalor,Lokroko,Crocogril,Crocalor,Crocalor,アチゲータ,Achigēta,악뜨거,Eoktteugeo,炙燙鱷,炙烫鳄,Zhìtàng'è,crocalor
911,Skeledirge,Skelokrok,Flâmigator,Skeledirge,Skeledirge,ラウドボーン,Raudobōn,라우드본,Raudeubon,骨紋巨聲鱷,骨纹巨声鳄,Gǔwénjùshēng'è,skeledirge
912,Quaxly,Kwaks,Coiffeton,Quaxly,Quaxly,クワッス,Kuwassu,꾸왁스,Kkuwakseu,潤水鴨,润水鸭,Rùnshuǐyā,quaxly
913,Quaxwell,Fuentente,Canarbello,Quaxwell,Quaxwell,ウェルカモ,Werukamo,아꾸왁,Akkuwak,湧躍鴨,涌跃鸭,Yǒngyuèyā,quaxwell
914,Quaquaval,Bailonda,Palmaval,Quaquaval,Quaquaval,ウェーニバル,Wēnibaru,웨이니발,Weinibal,狂歡浪舞鴨,狂欢浪舞鸭,Kuánghuānlàngwǔyā,quaquaval
915,Lechonk,Ferkuli,Gourmelet,Lechonk,Lechonk,グルトン,Guruton,맛보돈,Matbodon,愛吃豚,爱吃豚,Àichītún,lechonk
916,Oinkologne,Fragrunz,Fragroin,Oinkologne,Oinkologne,パフュートン,Pafyūton,퍼퓨돈,Peopyudon,飄香豚,飘香豚,Piāoxiāngtún,oinkologne
917,Tarountula,Tarundel,Tissenboule,Tarountula,Tarountula,タマンチュラ,Tamanchura,타랜툴라,Taraentulla,團珠蛛,团珠蛛,Tuánzhūzhū,tarountula
918,Spidops,Spinsidias,Filentrappe,Spidops,Spidops,ワナイダー,Wanaidā,트래피더,Teuraepideo,操陷蛛,操陷蛛,Cāoxiànzhū,spidops
919,Nymble,Micrick,Lilliterelle,Nymble,Nymble,マメバッタ,Mamebatta,콩알뚜기,Kongalttugi,豆蟋蟀,豆蟋蟀,Dòuxīshuài,nymble
920,Lokix,Lextremo,Gambex,Lokix,Lokix,エクスレッグ,Ekusureggu,엑스레그,Ekseuregeu,烈腿蝗,烈腿蝗,Liètuǐhuáng,lokix
921,Pawmi,Pamo,Pohm,Pawmi,Pawmi,パモ,Pamo,빠모,Ppamo,布撥,布拨,Bùbō,pawmi
922,Pawmo,Pamamo,Pohmotte,Pawmo,Pawmo,パモット,Pamotto,빠모트,Ppamoteu,布土撥,布土拨,Bùtǔbō,pawmo
923,Pawmot,Pamomamo,Pohmarmotte,Pawmot,Pawmot,パーモット,Pāmotto,빠르모트,Ppareumoteu,巴布土撥,巴布土拨,Bābùtǔbō,pawmot
924,Tandemaus,Zwieps,Compagnol,Tandemaus,Tandemaus,ワッカネズミ,Wakkanezumi,두리쥐,Durijwi,一對鼠,一对鼠,Yīduìshǔ,tandemaus
925,Maushold,Famieps,Famignol,Maushold,Maushold,イッカネズミ,Ikkanezumi,파밀리쥐,Pamilljwi,一家鼠,一家鼠,Yījiāshǔ,maushold
926,Fidough,Hefel,Pâtachiot,Fidough,Fidough,パピモッチ,Papimotchi,쫀도기,Jjondogi,狗仔包,狗仔包,Gǒuzǎibāo,fidough
927,Dachsbun,Backel,Briochien,Dachsbun,Dachsbun,バウッツェル,Bauttseru,바우첼,Bauchel,麻花犬,麻花犬,Máhuāquǎn,dachsbun
928,Smoliv,Olini,Olivini,Smoliv,Smoliv,ミニーブ,Minību,미니브,Minibeu,迷你芙,迷你芙,Mínǐfú,smoliv
929,Dolliv,Olivinio,Olivado,Dolliv,Dolliv,オリーニョ,Orīnyo,올리뇨,Ollinyo,奧利紐,奥利纽,Àolìniǔ,dolliv
930,Arboliva,Olithena,Arboliva,Arboliva,Arboliva,オリーヴァ,Orīva,올리르바,Ollireuba,奧利瓦,奥利瓦,Àolìwǎ,arboliva
931,Squawkabilly,Krawalloro,Tapatoès,Squawkabilly,Squawkabilly,イキリンコ,Ikirinko,시비꼬,Sibikko,怒鸚哥,怒鹦哥,Nùyīnggē,squawkabilly
932,Nacli,Geosali,Selutin,Nacli,Nacli,コジオ,Kojio,베베솔트,Bebesolteu,鹽石寶,盐石宝,Yánshíbǎo,nacli
933,Naclstack,Sedisal,Amassel,Naclstack,Naclstack,ジオヅム,Jiodzumu,스태솔트,Seutaesolteu,鹽石壘,盐石垒,Yánshílěi,naclstack
934,Garganacl,Saltigant,Gigansel,Garganacl,Garganacl,キョジオーン,Kyojiōn,콜로솔트,Kollosolteu,鹽石巨靈,盐石巨灵,Yánshíjùlíng,garganacl
935,Charcadet,Knarbon,Charbambin,Charcadet,Charcadet,カルボウ,Karubō,카르본,Kareubon,炭小侍,炭小侍,Tànxiǎoshì,charcadet
936,Armarouge,Crimanzo,Carmadura,Armarouge,Armarouge,グレンアルマ,Guren'aruma,카디나르마,Kadinareuma,紅蓮鎧騎,红莲铠骑,Hóngliánkǎiqí,armarouge
937,Ceruledge,Azugladis,Malvalame,Ceruledge,Ceruledge,ソウブレイズ,Soubureizu,파라블레이즈,Parabeulleijeu,蒼炎刃鬼,苍炎刃鬼,Cāngyánrènguǐ,ceruledge
938,Tadbulb,Blipp,Têtampoule,Tadbulb,Tadbulb,ズピカ,Zupika,빈나두,Binnadu,光蚪仔,光蚪仔,Guāngdǒuzǎi,tadbulb
939,Bellibolt,Wampitz,Ampibidou,Bellibolt,Bellibolt,ハラバリー,Harabarī,찌리배리,Jjiribaeri,電肚蛙,电肚蛙,Diàndùwā,bellibolt
940,Wattrel,Voltrel,Zapétrel,Wattrel,Wattrel,カイデン,Kaiden,찌리비,Jjiribi,電海燕,电海燕,Diànhǎiyàn,wattrel
941,Kilowattrel,Voltrean,Fulgulairo,Kilowattrel,Kilowattrel,タイカイデン,Taikaiden,찌리비크,Jjiribikeu,大電海燕,大电海燕,Dàdiànhǎiyàn,kilowattrel
942,Maschiff,Mobtiff,Grondogue,Maschiff,Maschiff,オラチフ,Orachifu,오라티프,Oratipeu,偶叫獒,偶叫獒,Ǒujiào'áo,maschiff
943,Mabosstiff,Mastifioso,Dogrino,Mabosstiff,Mabosstiff,マフィティフ,Mafitifu,마피티프,Mapitipeu,獒教父,獒教父,Áojiàofù,mabosstiff
944,Shroodle,Sproxi,Gribouraigne,Shroodle,Shroodle,シルシュルー,Shirushurū,땃쭈르,Ttatjjureu,滋汁鼴,滋汁鼹,Zīzhīyǎn,shroodle
945,Grafaiai,Affiti,Tag-Tag,Grafaiai,Grafaiai,タギングル,Taginguru,태깅구르,Taeginggureu,塗標客,涂标客,Túbiāokè,grafaiai
946,Bramblin,Weherba,Virovent,Bramblin,Bramblin,アノクサ,Anokusa,그푸리,Geupuri,納噬草,纳噬草,Nàshìcǎo,bramblin
947,Brambleghast,Horrerba,Virevorreur,Brambleghast,Brambleghast,アノホラグサ,Anohoragusa,공푸리,Gongpuri,怖納噬草,怖纳噬草,Bùnàshìcǎo,brambleghast
948,Toedscool,Tentagra,Terracool,Toedscool,Toedscool,ノノクラゲ,Nonokurage,들눈해,Deulnunhae,原野水母,原野水母,Yuányěshuǐmǔ,toedscool
949,Toedscruel,Tenterra,Terracruel,Toedscruel,Toedscruel,リククラゲ,Rikukurage,육파리,Yukpari,陸地水母,陆地水母,Lùdìshuǐmǔ,toedscruel
950,Klawf,Klibbe,Craparoi,Klawf,Klawf,ガケガニ,Gakegani,절벼게,Jeolbyeoge,毛崖蟹,毛崖蟹,Máoyáixiè,klawf
951,Capsakid,Chilingel,Pimito,Capsakid,Capsakid,カプサイジ,Kapusaiji,캡싸이,Kaepssai,熱辣娃,热辣娃,Rèlàwá,capsakid
952,Scovillain,Halupenjo,Scovilain,Scovillain,Scovillain,スコヴィラン,Sukoviran,스코빌런,Seukobilleon,狠辣椒,狠辣椒,Hěnlàjiāo,scovillain
953,Rellor,Relluk,Léboulérou,Rellor,Rellor,シガロコ,Shigaroko,구르데,Gureude,蟲滾泥,虫滚泥,Chónggǔnní,rellor
954,Rabsca,Skarabaks,Bérasca,Rabsca,Rabsca,ベラカス,Berakasu,베라카스,Berakaseu,蟲甲聖,虫甲圣,Chóngjiǎshèng,rabsca
955,Flittle,Flattutu,Flotillon,Flittle,Flittle,ヒラヒナ,Hirahina,하느라기,Haneuragi,飄飄雛,飘飘雏,Piāopiāochú,flittle
956,Espathra,Psiopatra,Cléopsytra,Espathra,Espathra,クエスパトラ,Kuesupatora,클레스퍼트라,Keulleseupeoteura,超能豔鴕,超能艳鸵,Chāonéngyàntuó,espathra
957,Tinkatink,Forgita,Forgerette,Tinkatink,Tinkatink,カヌチャン,Kanuchan,어리짱,Eorijjang,小鍛匠,小锻匠,Xiǎoduànjiàng,tinkatink
958,Tinkatuff,Tafforgita,Forgella,Tinkatuff,Tinkatuff,ナカヌチャン,Nakanuchan,벼리짱,Byeorijjang,巧鍛匠,巧锻匠,Qiǎoduànjiàng,tinkatuff
959,Tinkaton,Granforgita,Forgelina,Tinkaton,Tinkaton,デカヌチャン,Dekanuchan,두드리짱,Dudeurijjang,巨鍛匠,巨锻匠,Jùduànjiàng,tinkaton
960,Wiglett,Schligda,Taupikeau,Wiglett,Wiglett,ウミディグダ,Umidiguda,바다그다,Badageuda,海地鼠,海地鼠,Hǎidìshǔ,wiglett
961,Wugtrio,Schligdri,Triopikeau,Wugtrio,Wugtrio,ウミトリオ,Umitorio,바닥트리오,Badakteurio,三海地鼠,三海地鼠,Sānhǎidìshǔ,wugtrio
962,Bombirdier,Adebom,Lestombaile,Bombirdier,Bombirdier,オトシドリ,Otoshidori,떨구새,Tteolgusae,下石鳥,下石鸟,Xiàshíniǎo,bombirdier
963,Finizen,Normifin,Dofin,Finizen,Finizen,ナミイルカ,Namiiruka,맨돌핀,Maendolpin,波普海豚,波普海豚,Bōpǔhǎitún,finizen
964,Palafin,Delfinator,Superdofin,Palafin,Palafin,イルカマン,Irukaman,돌핀맨,Dolpinmaen,海豚俠,海豚侠,Hǎitúnxiá,palafin
965,Varoom,Knattox,Vrombi,Varoom,Varoom,ブロロン,Buroron,부르롱,Bureurong,噗隆隆,噗隆隆,Pūlónglóng,varoom
966,Revavroom,Knattatox,Vrombotor,Revavroom,Revavroom,ブロロローム,Burororōmu,부르르룸,Bureureurum,普隆隆姆,普隆隆姆,Pǔlónglóngmǔ,revavroom
967,Cyclizar,Mopex,Motorizard,Cyclizar,Cyclizar,モトトカゲ,Mototokage,모토마,Motoma,摩托蜥,摩托蜥,Mótuōxī,cyclizar
