id,ndex_id,identifier,form_name,type_1_id,type_2_id,pokemon_category,shape_id,footprint_path,pokedex_color_id,height_m,height_ft,weight_kg,weight_lbs,ability_primary_id,ability_secondary_id,ability_hidden_id,ev_yield_hp,ev_yield_atk,ev_yield_def,ev_yield_spatk,ev_yield_spdef,ev_yield_speed,main_image_normal_path,main_image_normal_path_small,main_image_normal_path_preview,main_image_normal_path_medium,main_image_shiny_path,main_image_shiny_path_small,pokemon_cry_path,stat_hp,stat_attack,stat_defense,stat_spatk,stat_spdef,stat_speed,stat_total,base_experience,is_default_form,include,type_weakness_chart_id,is_first_partner,is_baby,is_mega_evolution,is_gmax_form,is_legendary,is_mythical,is_ultrabeast,is_paradox,is_fossil,origin_region_identifier
156,115,kangaskhan-mega-evolution,Mega Evolution,1,,Parent Pokémon,10,https://cdn.pokedb.org/a229ba9014b13c367e03e5bc298e664199cfa632a6960d1aebad6fafd509da97,3,2.2m,"7'3""",100kg,220.46lbs,185,,,2,0,0,0,0,0,https://cdn.pokedb.org/129276032580f33003e640202e77a1f29a5f169b46cb8d2465fddda081170770,https://cdn.pokedb.org/129276032580f33003e640202e77a1f29a5f169b46cb8d2465fddda081170770w40h40,https://cdn.pokedb.org/129276032580f33003e640202e77a1f29a5f169b46cb8d2465fddda081170770w70h70,https://cdn.pokedb.org/129276032580f33003e640202e77a1f29a5f169b46cb8d2465fddda081170770w100h100,https://cdn.pokedb.org/4c50ed474ba4bac123f9b1851f7fab6ba47b50c43da7d39c960da530df3f21b0,https://cdn.pokedb.org/4c50ed474ba4bac123f9b1851f7fab6ba47b50c43da7d39c960da530df3f21b0w40h40,https://cdn.pokedb.org/e683bc0b12845ebb2e1ba563f9f502a3297fa81f1140dab62ba97cbf807fc9cb,105,125,100,60,100,100,590,207,false,true,3241,false,false,true,false,false,false,false,false,false,kanto
157,116,horsea-default,Default Form,11,,Dragon Pokémon,9,https://cdn.pokedb.org/cdn_assets/pokemon_assets/default_assets/default_footprint.webp,2,0.4m,"1'4""",8kg,17.64lbs,33,97,6,0,0,0,1,0,0,https://cdn.pokedb.org/fd87cef69eb4799f2f9960f8a72cbe42f081b8248aed37e95da766bdcdb50a2e,https://cdn.pokedb.org/fd87cef69eb4799f2f9960f8a72cbe42f081b8248aed37e95da766bdcdb50a2ew40h40,https://cdn.pokedb.org/fd87cef69eb4799f2f9960f8a72cbe42f081b8248aed37e95da766bdcdb50a2ew70h70,https://cdn.pokedb.org/fd87cef69eb4799f2f9960f8a72cbe42f081b8248aed37e95da766bdcdb50a2ew100h100,https://cdn.pokedb.org/0e87887d5b9bc93bf8b663e7ce13b3be33711f06ee9f98788d1cf5cef89fe77a,https://cdn.pokedb.org/0e87887d5b9bc93bf8b663e7ce13b3be33711f06ee9f98788d1cf5cef89fe77aw40h40,https://cdn.pokedb.org/0bbdbf1d2b4cc04217475cb4f3294d7649963cdb630f3952e90f92fc44404538,30,40,70,70,25,60,295,59,true,true,3421,false,false,false,false,false,false,false,false,false,kanto
158,117,seadra-default,Default Form,11,,Dragon Pokémon,9,https://cdn.pokedb.org/cdn_assets/pokemon_assets/default_assets/default_footprint.webp,2,1.2m,"3'11""",25kg,55.12lbs,38,97,6,0,0,1,1,0,0,https://cdn.pokedb.org/f0841b4fe131083bb0ae7d6eb3b7f1dacc964a407b920148e9c55feaeec20233,https://cdn.pokedb.org/f0841b4fe131083bb0ae7d6eb3b7f1dacc964a407b920148e9c55feaeec20233w40h40,https://cdn.pokedb.org/f0841b4fe131083bb0ae7d6eb3b7f1dacc964a407b920148e9c55feaeec20233w70h70,https://cdn.pokedb.org/f0841b4fe131083bb0ae7d6eb3b7f1dacc964a407b920148e9c55feaeec20233w100h100,https://cdn.pokedb.org/c0b6644a7b3c9fc653c5a3e00dcfb65ee120dc765e67034f0e923ea2d6bcdf83,https://cdn.pokedb.org/c0b6644a7b3c9fc653c5a3e00dcfb65ee120dc765e67034f0e923ea2d6bcdf83w40h40,https://cdn.pokedb.org/65f85d5a518d5e0404cbac022698393e872ddc4d5d288b968f6eb7b48cf1f4d5,55,65,95,95,45,85,440,154,true,true,3421,false,false,false,false,false,false,false,false,false,kanto
159,118,goldeen-default,Default Form,11,,Goldfish Pokémon,3,https://cdn.pokedb.org/cdn_assets/pokemon_assets/default_assets/default_footprint.webp,8,0.6m,"1'12""",15kg,33.07lbs,33,41,31,0,1,0,0,0,0,https://cdn.pokedb.org/a20bef1b631871897d1f528e068a7d0bb2294bf2bcd381bc9275fa85f256c0cd,https://cdn.pokedb.org/a20bef1b631871897d1f528e068a7d0bb2294bf2bcd381bc9275fa85f256c0cdw40h40,https://cdn.pokedb.org/a20bef1b631871897d1f528e068a7d0bb2294bf2bcd381bc9275fa85f256c0cdw70h70,https://cdn.pokedb.org/a20bef1b631871897d1f528e068a7d0bb2294bf2bcd381bc9275fa85f256c0cdw100h100,https://cdn.pokedb.org/7fa4b421c86d1d21d2402f5a85a00cc6de6510f7e1e976d526d617fb600663f4,https://cdn.pokedb.org/7fa4b421c86d1d21d2402f5a85a00cc6de6510f7e1e976d526d617fb600663f4w40h40,https://cdn.pokedb.org/29be6958180e358ec3de173677b4118f5028a9b12a4a1456817566b3d58a5d0d,45,67,60,35,50,63,320,64,true,true,3421,false,false,false,false,false,false,false,false,false,kanto
160,119,seaking-default,Default Form,11,,Goldfish Pokémon,3,https://cdn.pokedb.org/cdn_assets/pokemon_assets/default_assets/default_footprint.webp,8,1.3m,"4'3""",39kg,85.98lbs,33,41,31,0,2,0,0,0,0,https://cdn.pokedb.org/6df4284efa089c399935520af227a772fda58c5a7c06d83b7429625cd6ced66e,https://cdn.pokedb.org/6df4284efa089c399935520af227a772fda58c5a7c06d83b7429625cd6ced66ew40h40,https://cdn.pokedb.org/6df4284efa089c399935520af227a772fda58c5a7c06d83b7429625cd6ced66ew70h70,https://cdn.pokedb.org/6df4284efa089c399935520af227a772fda58c5a7c06d83b7429625cd6ced66ew100h100,https://cdn.pokedb.org/5be2e4773ae65bf0f9390afb865e12cafaf35d038afe1bd902965e10f36995c2,https://cdn.pokedb.org/5be2e4773ae65bf0f9390afb865e12cafaf35d038afe1bd902965e10f36995c2w40h40,https://cdn.pokedb.org/7fb4684d211d18e8b6aba8dbf573617121eb2f648100bc4db6e6d2cb0c775404,80,92,65,65,80,68,450,158,true,true,3421,false,false,false,false,false,false,false,false,false,kanto
161,120,staryu-default,Default Form,11,,Star Shape Pokémon,9,https://cdn.pokedb.org/e3e89c89d6e33f02d4d643fa70478a6530b67d358cfcc4f5f2629db92b80cbab,3,0.8m,"2'7""",34.5kg,76.06lbs,35,30,148,0,0,0,0,0,1,https://cdn.pokedb.org/88cfcbcc6923383c3b5ebaba30010b0a107e3c4ba181733adb3db933afed0c1b,https://cdn.pokedb.org/88cfcbcc6923383c3b5ebaba30010b0a107e3c4ba181733adb3db933afed0c1bw40h40,https://cdn.pokedb.org/88cfcbcc6923383c3b5ebaba30010b0a107e3c4ba181733adb3db933afed0c1bw70h70,https://cdn.pokedb.org/88cfcbcc6923383c3b5ebaba30010b0a107e3c4ba181733adb3db933afed0c1bw100h100,https://cdn.pokedb.org/afeb96695655d57e00ebef8b99ae3d41535cc43246fe3687361fe8ad4ea9ad65,https://cdn.pokedb.org/afeb96695655d57e00ebef8b99ae3d41535cc43246fe3687361fe8ad4ea9ad65w40h40,https://cdn.pokedb.org/ce771492bd9c61f29b2287565b61325019041f7645b991b26ee6cf52005d3922,30,45,55,70,55,85,340,68,true,true,3421,false,false,false,false,false,false,false,false,false,kanto
162,121,starmie-default,Default Form,11,14,Mysterious Pokémon,9,https://cdn.pokedb.org/65d36e22af49df1b0809f134520bb54cc9e5d478b7809d9dae90cc447ce41ed6,7,1.1m,"3'7""",80kg,176.37lbs,35,30,148,0,0,0,0,0,2,https://cdn.pokedb.org/6275c4b311b6696f06fb90a59ad67c89abba8c1308caa3fa5ea40ae8a7070df1,https://cdn.pokedb.org/6275c4b311b6696f06fb90a59ad67c89abba8c1308caa3fa5ea40ae8a7070df1w40h40,https://cdn.pokedb.org/6275c4b311b6696f06fb90a59ad67c89abba8c1308caa3fa5ea40ae8a7070df1w70h70,https://cdn.pokedb.org/6275c4b311b6696f06fb90a59ad67c89abba8c1308caa3fa5ea40ae8a7070df1w100h100,https://cdn.pokedb.org/bb41a8339bd189efb69d0af236f0248bc67876cc760592c5372c63c000b821e9,https://cdn.pokedb.org/bb41a8339bd189efb69d0af236f0248bc67876cc760592c5372c63c000b821e9w40h40,https://cdn.pokedb.org/773a775eb5cbffbbc5acc0e3cc31d2b3fe1ba2c8819a7a71f3386696da447700,60,75,85,100,85,115,520,182,true,true,3434,false,false,false,false,false,false,false,false,false,kanto
163,122,mr-mime-default,Default Form,14,18,Barrier Pokémon,11,https://cdn.pokedb.org/1aaa4b1afc0c8608c50cb587d8df1fbe8b3edd04b9125c97fa1c58dedb8be294,6,1.3m,"4'3""",54.5kg,120.15lbs,43,111,101,0,0,0,0,2,0,https://cdn.pokedb.org/5f0beef81e3fa89923a5b495edcc402e225ecf7e9457b095f05c46b0ddf7a1ea,https://cdn.pokedb.org/5f0beef81e3fa89923a5b495edcc402e225ecf7e9457b095f05c46b0ddf7a1eaw40h40,https://cdn.pokedb.org/5f0beef81e3fa89923a5b495edcc402e225ecf7e9457b095f05c46b0ddf7a1eaw70h70,https://cdn.pokedb.org/5f0beef81e3fa89923a5b495edcc402e225ecf7e9457b095f05c46b0ddf7a1eaw100h100,https://cdn.pokedb.org/4048c0cb27cc84ff45d979f33f6c0c5f7c922a2b5fdf0e88fafbb4bc844ce3f7,https://cdn.pokedb.org/4048c0cb27cc84ff45d979f33f6c0c5f7c922a2b5fdf0e88fafbb4bc844ce3f7w40h40,https://cdn.pokedb.org/e7e3a1308e9d9eea786200720cd7ac8e5d25f5f56746ee395c59c5ec7dbcf4e8,40,45,65,100,120,90,460,161,true,true,3492,false,false,false,false,false,false,false,false,false,kanto
164,122,mr-mime-galarian,Galarian Form,15,14,Dancing Pokémon,11,https://cdn.pokedb.org/1aaa4b1afc0c8608c50cb587d8df1fbe8b3edd04b9125c97fa1c58dedb8be294,9,1.4m,"4'7""",56.8kg,125.22lbs,72,251,115,0,0,0,0,0,2,https://cdn.pokedb.org/b86e737bfcf5e8e78538cb3a86cb7547b95aa2258b5e9e61012ea1b992bee147,https://cdn.pokedb.org/b86e737bfcf5e8e78538cb3a86cb7547b95aa2258b5e9e61012ea1b992bee147w40h40,https://cdn.pokedb.org/b86e737bfcf5e8e78538cb3a86cb7547b95aa2258b5e9e61012ea1b992bee147w70h70,https://cdn.pokedb.org/b86e737bfcf5e8e78538cb3a86cb7547b95aa2258b5e9e61012ea1b992bee147w100h100,https://cdn.pokedb.org/ee8dc2881a4adcf8a68c7be354e5486440c3e372a096077b4efd17a681b6cb27,https://cdn.pokedb.org/ee8dc2881a4adcf8a68c7be354e5486440c3e372a096077b4efd17a681b6cb27w40h40,https://cdn.pokedb.org/e7e3a1308e9d9eea786200720cd7ac8e5d25f5f56746ee395c59c5ec7dbcf4e8,50,65,65,90,90,100,460,161,false,true,3507,false,false,false,false,false,false,false,false,false,galar
165,123,scyther-default,Default Form,7,3,Mantis Pokémon,6,https://cdn.pokedb.org/d4752f2641f79a85f8315b651a7beb39e52d1616a71b0317772e48175ef29c8c,5,1.5m,"4'11""",56kg,123.46lbs,68,101,80,0,1,0,0,0,0,https://cdn.pokedb.org/c8c076be152eb30425416b46d1f7b8e6629161b5e88b748bf6e40eb214b5e215,https://cdn.pokedb.org/c8c076be152eb30425416b46d1f7b8e6629161b5e88b748bf6e40eb214b5e215w40h40,https://cdn.pokedb.org/c8c076be152eb30425416b46d1f7b8e6629161b5e88b748bf6e40eb214b5e215w70h70,https://cdn.pokedb.org/c8c076be152eb30425416b46d1f7b8e6629161b5e88b748bf6e40eb214b5e215w100h100,https://cdn.pokedb.org/bdbeae3cf644df96e51ee2dad35c13ecf67455a4e9751951e96478387b337527,https://cdn.pokedb.org/bdbeae3cf644df96e51ee2dad35c13ecf67455a4e9751951e96478387b337527w40h40,https://cdn.pokedb.org/4809c7264f6568a2614015d92c444408a1b81a945101c4555109dd3278755ed9,70,110,80,55,80,105,500,100,true,true,3352,false,false,false,false,false,false,false,false,false,kanto
166,124,jynx-default,Default Form,15,14,Human Shape Pokémon,11,https://cdn.pokedb.org/cdn_assets/pokemon_assets/default_assets/default_footprint.webp,8,1.4m,"4'7""",40.6kg,89.51lbs,12,108,87,0,0,0,2,0,0,https://cdn.pokedb.org/7b05562e63f197d547203caa4295d380c4d761b2c2fadf51ca0332c1cc571571,https://cdn.pokedb.org/7b05562e63f197d547203caa4295d380c4d761b2c2fadf51ca0332c1cc571571w40h40,https://cdn.pokedb.org/7b05562e63f197d547203caa4295d380c4d761b2c2fadf51ca0332c1cc571571w70h70,https://cdn.pokedb.org/7b05562e63f197d547203caa4295d380c4d761b2c2fadf51ca0332c1cc571571w100h100,https://cdn.pokedb.org/1070bfef24eeeaa8b2a95e50e50b1ccd973cb2dbe9686696366b50ea149a11ad,https://cdn.pokedb.org/1070bfef24eeeaa8b2a95e50e50b1ccd973cb2dbe9686696366b50ea149a11adw40h40,https://cdn.pokedb.org/99a662d5c8cfc2456662c0d650d66f7af2222083744ed8021abcf42469790a02,65,50,35,115,95,95,455,159,true,true,3507,false,false,false,false,false,false,false,false,false,kanto
167,125,electabuzz-default,Default Form,13,,Electric Pokémon,10,https://cdn.pokedb.org/9ea1aefaf91a05f94b3ec8ed701370a362e5f03e54a02a38ba64df8bdcdfbfe9,10,1.1m,"3'7""",30kg,66.14lbs,9,,72,0,0,0,0,0,2,https://cdn.pokedb.org/eb6640720a68603ccd6f0056fb22a3962abdbe85aa4e6573226ef388c5a5af39,https://cdn.pokedb.org/eb6640720a68603ccd6f0056fb22a3962abdbe85aa4e6573226ef388c5a5af39w40h40,https://cdn.pokedb.org/eb6640720a68603ccd6f0056fb22a3962abdbe85aa4e6573226ef388c5a5af39w70h70,https://cdn.pokedb.org/eb6640720a68603ccd6f0056fb22a3962abdbe85aa4e6573226ef388c5a5af39w100h100,https://cdn.pokedb.org/3aa4e091438c06e6de9102986336f7c262719ec56cd2afbab2e6c336b9efb05f,https://cdn.pokedb.org/3aa4e091438c06e6de9102986336f7c262719ec56cd2afbab2e6c336b9efb05fw40h40,https://cdn.pokedb.org/41dcd1b4d4fa9bb9b8f495069fa98302355fb155b4adb6a468d0eab23ebd8b9c,65,83,57,95,85,105,490,172,true,true,3457,false,false,false,false,false,false,false,false,false,kanto
168,126,magmar-default,Default Form,10,,Spitfire Pokémon,10,https://cdn.pokedb.org/8246283ee89352213862f7be24b0cfa621036b3ed9977a4fdfe876d1a58b4116,8,1.3m,"4'3""",44.5kg,98.11lbs,49,,72,0,0,0,2,0,0,https://cdn.pokedb.org/6c3b62c5c2e5b520d7386f8ab14055ffe1b10d196c07f0df60f4ddc50931ce25,https://cdn.pokedb.org/6c3b62c5c2e5b520d7386f8ab14055ffe1b10d196c07f0df60f4ddc50931ce25w40h40,https://cdn.pokedb.org/6c3b62c5c2e5b520d7386f8ab14055ffe1b10d196c07f0df60f4ddc50931ce25w70h70,https://cdn.pokedb.org/6c3b62c5c2e5b520d7386f8ab14055ffe1b10d196c07f0df60f4ddc50931ce25w100h100,https://cdn.pokedb.org/89a294a76bb477d2b7275387bd77fd33b9a5121d9814a0e99259032038d29661,https://cdn.pokedb.org/89a294a76bb477d2b7275387bd77fd33b9a5121d9814a0e99259032038d29661w40h40,https://cdn.pokedb.org/713a74c1993591ed3d8ccfae4a868e668ace42d59afa10942b14e1462b406a70,65,95,57,100,85,93,495,173,true,true,3403,false,false,false,false,false,false,false,false,false,kanto
169,127,pinsir-default,Default Form,7,,Stag Beetle Pokémon,11,https://cdn.pokedb.org/0ccd6538ec0c49eb2f91c73dbc6d3d9e03f9cfe3c0b90f0df6ee287532e28d9e,3,1.5m,"4'11""",55kg,121.25lbs,52,104,153,0,2,0,0,0,0,https://cdn.pokedb.org/4072352e9ad83d35519951f09ef2b5218f220fd0dd45b2d591afd4168e80785a,https://cdn.pokedb.org/4072352e9ad83d35519951f09ef2b5218f220fd0dd45b2d591afd4168e80785aw40h40,https://cdn.pokedb.org/4072352e9ad83d35519951f09ef2b5218f220fd0dd45b2d591afd4168e80785aw70h70,https://cdn.pokedb.org/4072352e9ad83d35519951f09ef2b5218f220fd0dd45b2d591afd4168e80785aw100h100,https://cdn.pokedb.org/6c46a5750dcde3b19d8ad6e7b6d0e4d9799ac028790f74110232fde7fb3848ff,https://cdn.pokedb.org/6c46a5750dcde3b19d8ad6e7b6d0e4d9799ac028790f74110232fde7fb3848ffw40h40,https://cdn.pokedb.org/e2695c9bc5c155ccb626a98bc6ca65b355e81a119af7b2572164ee60efd1cff0,65,125,100,55,70,85,500,175,true,true,3349,false,false,false,false,false,false,false,false,false,kanto
170,127,pinsir-mega-evolution,Mega Evolution,7,3,Stag Beetle Pokémon,6,https://cdn.pokedb.org/0ccd6538ec0c49eb2f91c73dbc6d3d9e03f9cfe3c0b90f0df6ee287532e28d9e,3,1.7m,"5'7""",59kg,130.07lbs,184,,,0,2,0,0,0,0,https://cdn.pokedb.org/160f8f5f8a5990e952cae3c3b1e0f10ee18653ca2e9cde4c9379a2307cae5c64,https://cdn.pokedb.org/160f8f5f8a5990e952cae3c3b1e0f10ee18653ca2e9cde4c9379a2307cae5c64w40h40,https://cdn.pokedb.org/160f8f5f8a5990e952cae3c3b1e0f10ee18653ca2e9cde4c9379a2307cae5c64w70h70,https://cdn.pokedb.org/160f8f5f8a5990e952cae3c3b1e0f10ee18653ca2e9cde4c9379a2307cae5c64w100h100,https://cdn.pokedb.org/80c63d49a8707ad9db9365d134e7f925894ef77046193f1bfb2bf8b07a40b720,https://cdn.pokedb.org/80c63d49a8707ad9db9365d134e7f925894ef77046193f1bfb2bf8b07a40b720w40h40,https://cdn.pokedb.org/fc660f1225ac198934758bfe56b90ee319252fe914e018aed49d2edf2079ac4f,65,155,120,65,90,105,600,210,false,true,3352,false,false,true,false,false,false,false,false,false,kanto
171,128,tauros-default,Default Form,1,,Wild Bull Pokémon,5,https://cdn.pokedb.org/27a97fbfcef32c7105f7ce7393dc3e0250ca54977955502a41748c865d4020ae,3,1.4m,"4'7""",88.4kg,194.89lbs,22,83,125,0,1,0,0,0,1,https://cdn.pokedb.org/131fdde1906416afad2b6ca391ae99b3316bfe5425b1668456777ffa90de3b60,https://cdn.pokedb.org/131fdde1906416afad2b6ca391ae99b3316bfe5425b1668456777ffa90de3b60w40h40,https://cdn.pokedb.org/131fdde1906416afad2b6ca391ae99b3316bfe5425b1668456777ffa90de3b60w70h70,https://cdn.pokedb.org/131fdde1906416afad2b6ca391ae99b3316bfe5425b1668456777ffa90de3b60w100h100,https://cdn.pokedb.org/428c134f23dd5308726dda6bc01161c8630af7b614dbccbde8e95a3c8f5f54d3,https://cdn.pokedb.org/428c134f23dd5308726dda6bc01161c8630af7b614dbccbde8e95a3c8f5f54d3w40h40,https://cdn.pokedb.org/ea8400f4dcbc2be09bbb83d80f9cee7b17f1b893c2270978830ee966f21e4fe0,75,100,95,40,70,110,490,172,true,true,3241,false,false,false,false,false,false,false,false,false,kanto
172,128,tauros-paldean-combat-breed,Paldean Combat Breed,2,,Wild Bull Pokémon,5,https://cdn.pokedb.org/27a97fbfcef32c7105f7ce7393dc3e0250ca54977955502a41748c865d4020ae,1,1.4m,"4'7""",115kg,253.53lbs,22,83,291,0,2,0,0,0,0,https://cdn.pokedb.org/99d307677a62b0788f8d5aeec69ccb05090fbc229db85bf184a889d5c8ea7a9e,https://cdn.pokedb.org/99d307677a62b0788f8d5aeec69ccb05090fbc229db85bf184a889d5c8ea7a9ew40h40,https://cdn.pokedb.org/99d307677a62b0788f8d5aeec69ccb05090fbc229db85bf184a889d5c8ea7a9ew70h70,https://cdn.pokedb.org/99d307677a62b0788f8d5aeec69ccb05090fbc229db85bf184a889d5c8ea7a9ew100h100,https://cdn.pokedb.org/e07bcf46d2a674e86cd91dfc73a17bad7648ec33fb6d428acaf162230f6bebf6,https://cdn.pokedb.org/e07bcf46d2a674e86cd91dfc73a17bad7648ec33fb6d428acaf162230f6bebf6w40h40,https://cdn.pokedb.org/ea8400f4dcbc2be09bbb83d80f9cee7b17f1b893c2270978830ee966f21e4fe0,75,110,105,30,70,100,490,172,false,true,3259,false,false,false,false,false,false,false,false,false,paldea
173,128,tauros-paldean-blaze-breed,Paldean Blaze Breed,2,10,Wild Bull Pokémon,5,https://cdn.pokedb.org/27a97fbfcef32c7105f7ce7393dc3e0250ca54977955502a41748c865d4020ae,1,1.4m,"4'7""",85kg,187.39lbs,22,83,291,0,2,0,0,0,0,https://cdn.pokedb.org/52dffaac853eb55ac3394ae315c87e61b4989cb3639fc2a73439786667bb2607,https://cdn.pokedb.org/52dffaac853eb55ac3394ae315c87e61b4989cb3639fc2a73439786667bb2607w40h40,https://cdn.pokedb.org/52dffaac853eb55ac3394ae315c87e61b4989cb3639fc2a73439786667bb2607w70h70,https://cdn.pokedb.org/52dffaac853eb55ac3394ae315c87e61b4989cb3639fc2a73439786667bb2607w100h100,https://cdn.pokedb.org/4feac90b212adae095f00e0aa5e2c685ebca12cfe097ddca8ac883aa3c3a6e67,https://cdn.pokedb.org/4feac90b212adae095f00e0aa5e2c685ebca12cfe097ddca8ac883aa3c3a6e67w40h40,https://cdn.pokedb.org/ea8400f4dcbc2be09bbb83d80f9cee7b17f1b893c2270978830ee966f21e4fe0,75,110,105,30,70,100,490,172,false,true,3268,false,false,false,false,false,false,false,false,false,paldea
174,128,tauros-paldean-aqua-breed,Paldean Aqua Breed,2,11,Wild Bull Pokémon,5,https://cdn.pokedb.org/27a97fbfcef32c7105f7ce7393dc3e0250ca54977955502a41748c865d4020ae,1,1.4m,"4'7""",110kg,242.51lbs,22,83,291,0,2,0,0,0,0,https://cdn.pokedb.org/b88696b58896c6f5b5217cd5cb52286634265221d7e76c26fb52546ff47cc945,https://cdn.pokedb.org/b88696b58896c6f5b5217cd5cb52286634265221d7e76c26fb52546ff47cc945w40h40,https://cdn.pokedb.org/b88696b58896c6f5b5217cd5cb52286634265221d7e76c26fb52546ff47cc945w70h70,https://cdn.pokedb.org/b88696b58896c6f5b5217cd5cb52286634265221d7e76c26fb52546ff47cc945w100h100,https://cdn.pokedb.org/3908d82b8e9b0d207027f920cd0272744da9ea37ae9861fca21011ba2927c22b,https://cdn.pokedb.org/3908d82b8e9b0d207027f920cd0272744da9ea37ae9861fca21011ba2927c22bw40h40,https://cdn.pokedb.org/ea8400f4dcbc2be09bbb83d80f9cee7b17f1b893c2270978830ee966f21e4fe0,75,110,105,30,70,100,490,172,false,true,3269,false,false,false,false,false,false,false,false,false,paldea
175,129,magikarp-default,Default Form,11,,Fish Pokémon,3,https://cdn.pokedb.org/cdn_assets/pokemon_assets/default_assets/default_footprint.webp,8,0.9m,"2'11""",10kg,22.05lbs,33,,155,0,0,0,0,0,1,https://cdn.pokedb.org/0cb9d3bbad5911918f23dd019811aee3302fd26ff02546c9bd6f11b0f7e5c176,https://cdn.pokedb.org/0cb9d3bbad5911918f23dd019811aee3302fd26ff02546c9bd6f11b0f7e5c176w40h40,https://cdn.pokedb.org/0cb9d3bbad5911918f23dd019811aee3302fd26ff02546c9bd6f11b0f7e5c176w70h70,https://cdn.pokedb.org/0cb9d3bbad5911918f23dd019811aee3302fd26ff02546c9bd6f11b0f7e5c176w100h100,https://cdn.pokedb.org/a15524241c1cc83791f45f631127dabb1c6c538dc253d8269853ef25dedfc8fd,https://cdn.pokedb.org/a15524241c1cc83791f45f631127dabb1c6c538dc253d8269853ef25dedfc8fdw40h40,https://cdn.pokedb.org/e5138f4ccb628b522aae5c7da245bb21e4edfb5eb20aeaacefd7e5aba5c9fe9b,20,10,55,15,20,80,200,40,true,true,3421,false,false,false,false,false,false,false,false,false,kanto
176,130,gyarados-default,Default Form,11,3,Atrocious Pokémon,13,https://cdn.pokedb.org/cdn_assets/pokemon_assets/default_assets/default_footprint.webp,2,6.5m,"21'4""",235kg,518.09lbs,22,,153,0,2,0,0,0,0,https://cdn.pokedb.org/89a110c922c3d10aa957d60f908088531a3c2674d8c090265521acf078a9c9a4,https://cdn.pokedb.org/89a110c922c3d10aa957d60f908088531a3c2674d8c090265521acf078a9c9a4w40h40,https://cdn.pokedb.org/89a110c922c3d10aa957d60f908088531a3c2674d8c090265521acf078a9c9a4w70h70,https://cdn.pokedb.org/89a110c922c3d10aa957d60f908088531a3c2674d8c090265521acf078a9c9a4w100h100,https://cdn.pokedb.org/edad1cdafff244800967b988fa46ebfc9ce07f76dfd4214977ffe6dc08e54eae,https://cdn.pokedb.org/edad1cdafff244800967b988fa46ebfc9ce07f76dfd4214977ffe6dc08e54eaew40h40,https://cdn.pokedb.org/f481be6f9760b343c795a7ab2f41f0fb2633735a4c991ba838d2f0a8fbaff7ef,95,125,79,60,100,81,540,189,true,true,3424,false,false,false,false,false,false,false,false,false,kanto
177,130,gyarados-mega-evolution,Mega Evolution,11,17,Atrocious Pokémon,13,https://cdn.pokedb.org/cdn_assets/pokemon_assets/default_assets/default_footprint.webp,2,6.5m,"21'4""",305kg,672.41lbs,104,,,0,2,0,0,0,0,https://cdn.pokedb.org/d93a4bf7d047e6f0417bba8803fe7530d53259d8043616fb41a8f73250e658f6,https://cdn.pokedb.org/d93a4bf7d047e6f0417bba8803fe7530d53259d8043616fb41a8f73250e658f6w40h40,https://cdn.pokedb.org/d93a4bf7d047e6f0417bba8803fe7530d53259d8043616fb41a8f73250e658f6w70h70,https://cdn.pokedb.org/d93a4bf7d047e6f0417bba8803fe7530d53259d8043616fb41a8f73250e658f6w100h100,https://cdn.pokedb.org/603f4e4a0c8ce8720e2540ba1a2d4c41f46bc4fb7d60b061c3b6e4f4bdcbd0a6,https://cdn.pokedb.org/603f4e4a0c8ce8720e2540ba1a2d4c41f46bc4fb7d60b061c3b6e4f4bdcbd0a6w40h40,https://cdn.pokedb.org/08ead9c3f3cf1d06049ad7842a82e998fe5d95e3ba9af8df3a920c66e5f29f73,95,155,109,70,130,81,640,224,false,true,3437,false,false,true,false,false,false,false,false,false,kanto
178,131,lapras-default,Default Form,11,15,Transport Pokémon,3,https://cdn.pokedb.org/cdn_assets/pokemon_assets/default_assets/default_footprint.webp,2,2.5m,"8'2""",220kg,485.02lbs,11,75,93,2,0,0,0,0,0,https://cdn.pokedb.org/96e2e0a54046b81036b3256263dca36a0ae8c29ee7260aa377fbd03a49f1c1ee,https://cdn.pokedb.org/96e2e0a54046b81036b3256263dca36a0ae8c29ee7260aa377fbd03a49f1c1eew40h40,https://cdn.pokedb.org/96e2e0a54046b81036b3256263dca36a0ae8c29ee7260aa377fbd03a49f1c1eew70h70,https://cdn.pokedb.org/96e2e0a54046b81036b3256263dca36a0ae8c29ee7260aa377fbd03a49f1c1eew100h100,https://cdn.pokedb.org/bd23be9e8848624972b36caa1c00441b78161a6312880754e4707cef45e48749,https://cdn.pokedb.org/bd23be9e8848624972b36caa1c00441b78161a6312880754e4707cef45e48749w40h40,https://cdn.pokedb.org/1111509192e573bb42dc8857abe68772e9841409f869160a4757995e8cb30f38,130,85,80,85,95,60,535,187,true,true,3435,false,false,false,false,false,false,false,false,false,kanto
