item_identifier,image_path,image_path_small,version_identifier
green-poke-ball-pick,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824w20h20,scarlet-violet
green-scarf,https://cdn.pokedb.org/d7bb5d9dc790c6954d159a7b80ccbb87f8c9180a0bbe01b6b835cd4a3b93a449,https://cdn.pokedb.org/d7bb5d9dc790c6954d159a7b80ccbb87f8c9180a0bbe01b6b835cd4a3b93a449w20h20,brilliant-diamond-shining-pearl
green-scarf,https://cdn.pokedb.org/31ced74ef41f013755f7bcbc6592b434b5e55a80d9df033e3227f6364a4a0063,https://cdn.pokedb.org/31ced74ef41f013755f7bcbc6592b434b5e55a80d9df033e3227f6364a4a0063w20h20,firered-leafgreen
green-shard,https://cdn.pokedb.org/10c1d7c0a34c782ae332e8eeefc2b8b15c88301913ec31142c664a90d6578bdd,https://cdn.pokedb.org/10c1d7c0a34c782ae332e8eeefc2b8b15c88301913ec31142c664a90d6578bddw20h20,legends-arceus
green-shard,https://cdn.pokedb.org/b9ac1f5eb60bb1d21f8e1df6a041a11dcae4f16b0475fbb7524c4c3121adb786,https://cdn.pokedb.org/b9ac1f5eb60bb1d21f8e1df6a041a11dcae4f16b0475fbb7524c4c3121adb786w20h20,firered-leafgreen
green-shard,https://cdn.pokedb.org/dfb41862e51ac7b5a2cd41f82cfe1c5983fb8a28bb14f342dfd951422a928a63,https://cdn.pokedb.org/dfb41862e51ac7b5a2cd41f82cfe1c5983fb8a28bb14f342dfd951422a928a63w20h20,brilliant-diamond-shining-pearl
greet-mail,https://cdn.pokedb.org/42de9a1fd9fd5614b9b63947abb49cf88fd1c9041d057f5f82b5254a960a6293,https://cdn.pokedb.org/42de9a1fd9fd5614b9b63947abb49cf88fd1c9041d057f5f82b5254a960a6293w20h20,black-white
grepa-berry,https://cdn.pokedb.org/9a0b8270b66b2d7d80780cd72662883232c80861ef2234138d7ccdd938af23e7,https://cdn.pokedb.org/9a0b8270b66b2d7d80780cd72662883232c80861ef2234138d7ccdd938af23e7w20h20,firered-leafgreen
grepa-berry,https://cdn.pokedb.org/03d5e206d70a3e1d66c135375a4cae4c338d40bc47fe6a337c5657c1da7a5674,https://cdn.pokedb.org/03d5e206d70a3e1d66c135375a4cae4c338d40bc47fe6a337c5657c1da7a5674w20h20,brilliant-diamond-shining-pearl
grepa-berry,https://cdn.pokedb.org/20bee9c6d6ad17ce93219132c454bfb2b3444a3575ac495ebafc61ee774663ad,https://cdn.pokedb.org/20bee9c6d6ad17ce93219132c454bfb2b3444a3575ac495ebafc61ee774663adw20h20,ruby-sapphire
grepa-berry,https://cdn.pokedb.org/9d60014f293fafae8bf58f4fd3ab0d0260862d808fc25eefc3d6a4890df09e15,https://cdn.pokedb.org/9d60014f293fafae8bf58f4fd3ab0d0260862d808fc25eefc3d6a4890df09e15w20h20,scarlet-violet
grimer-candy,https://cdn.pokedb.org/59a57c505daf2a86b5c3b685ea9816b9a7a6d731e4d30d85bb20347b802ea839,https://cdn.pokedb.org/59a57c505daf2a86b5c3b685ea9816b9a7a6d731e4d30d85bb20347b802ea839w20h20,go
grimer-toxin,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
grip-claw,https://cdn.pokedb.org/5b8b698929f2266b02696b482871de277ddbf39ee81bb65ec91b869285d3112c,https://cdn.pokedb.org/5b8b698929f2266b02696b482871de277ddbf39ee81bb65ec91b869285d3112cw20h20,scarlet-violet
grip-claw,https://cdn.pokedb.org/1abf5ac653bb54526d3cf2521e242d4a63238e60b3e1c1327206acdd2f38f911,https://cdn.pokedb.org/1abf5ac653bb54526d3cf2521e242d4a63238e60b3e1c1327206acdd2f38f911w20h20,brilliant-diamond-shining-pearl
grip-claw,https://cdn.pokedb.org/88255fb1dac4f37315d228de6d2c9caf323c90a55f64779e0e06bf31090aa69c,https://cdn.pokedb.org/88255fb1dac4f37315d228de6d2c9caf323c90a55f64779e0e06bf31090aa69cw20h20,diamond-pearl
griseous-core,https://cdn.pokedb.org/9e044472f97adc1cb7b14fbd7abbc211d3f32fb9d763208075ffd00f00a1f066,https://cdn.pokedb.org/9e044472f97adc1cb7b14fbd7abbc211d3f32fb9d763208075ffd00f00a1f066w20h20,scarlet-violet
griseous-core,https://cdn.pokedb.org/b508e06377dd1b82edd49d67bf9c83dc6cff1fd1bd5160bf5e6ad5b8ad804e02,https://cdn.pokedb.org/b508e06377dd1b82edd49d67bf9c83dc6cff1fd1bd5160bf5e6ad5b8ad804e02w20h20,legends-arceus
griseous-orb,https://cdn.pokedb.org/b1ac2cf93fa8d55cd7e476d66703d3c1d0e49ed2a6f90fe3c49b48efa08e7836,https://cdn.pokedb.org/b1ac2cf93fa8d55cd7e476d66703d3c1d0e49ed2a6f90fe3c49b48efa08e7836w20h20,scarlet-violet
griseous-orb,https://cdn.pokedb.org/663476f528ab11d0af05f6f3120bff190bca66c632c6b7e8a22c3791a4755923,https://cdn.pokedb.org/663476f528ab11d0af05f6f3120bff190bca66c632c6b7e8a22c3791a4755923w20h20,platinum
griseous-orb,https://cdn.pokedb.org/bf6b8040c03b29e981f904c1fcd9ae833109cc9779cba7b86de53c6a77cfeac0,https://cdn.pokedb.org/bf6b8040c03b29e981f904c1fcd9ae833109cc9779cba7b86de53c6a77cfeac0w20h20,brilliant-diamond-shining-pearl
groudon-treat,https://cdn.pokedb.org/11396ecb0ac496e1454467b99bdc139e62287d80089b8eba679dc61d57b11c9c,https://cdn.pokedb.org/11396ecb0ac496e1454467b99bdc139e62287d80089b8eba679dc61d57b11c9cw20h20,the-indigo-disk
ground-gem,https://cdn.pokedb.org/95a487e05435c6c732995d5182810da876e5fd3655e924d42d61d3c99b4382bb,https://cdn.pokedb.org/95a487e05435c6c732995d5182810da876e5fd3655e924d42d61d3c99b4382bbw20h20,black-white
ground-memory,https://cdn.pokedb.org/5e9ea321abe84b3f50d09ce7be19cdae0a2aff4f8c84d42d0702a9f70f6fe47c,https://cdn.pokedb.org/5e9ea321abe84b3f50d09ce7be19cdae0a2aff4f8c84d42d0702a9f70f6fe47cw20h20,sun-moon
ground-tera-shard,https://cdn.pokedb.org/4c7b4048a9ccdeb6b0bb57984e62a17110086deb1f9cab5364b60a97af5f839c,https://cdn.pokedb.org/4c7b4048a9ccdeb6b0bb57984e62a17110086deb1f9cab5364b60a97af5f839cw20h20,scarlet-violet
groundium-z,https://cdn.pokedb.org/905e2a6dc4649395631c3bfcf861756c6fb15467cdaef653b27b58f66e2485f6,https://cdn.pokedb.org/905e2a6dc4649395631c3bfcf861756c6fb15467cdaef653b27b58f66e2485f6w20h20,sun-moon
groundium-z,https://cdn.pokedb.org/3a948193714302c05b6387b1cda624bf2c3493c1da6dfef8171d82534c54fb89,https://cdn.pokedb.org/3a948193714302c05b6387b1cda624bf2c3493c1da6dfef8171d82534c54fb89w20h20,sun-moon
growlithe-candy,https://cdn.pokedb.org/6d096512883ddc848bbad4617f6db42d358021e227205d3cba6775b7da3cd9b9,https://cdn.pokedb.org/6d096512883ddc848bbad4617f6db42d358021e227205d3cba6775b7da3cd9b9w20h20,go
growlithe-fur,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
growth-mulch,https://cdn.pokedb.org/805b6a2b961ef66d8537b1cd9f52c070d6d70bd4115c7bb9a44106990e204c63,https://cdn.pokedb.org/805b6a2b961ef66d8537b1cd9f52c070d6d70bd4115c7bb9a44106990e204c63w20h20,diamond-pearl
grubbin-thread,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
grubby-hanky,https://cdn.pokedb.org/94a77eaf92dbdbb2a4933290bd2ed165de8cb8bf269e262d12fe533fa455d6a1,https://cdn.pokedb.org/94a77eaf92dbdbb2a4933290bd2ed165de8cb8bf269e262d12fe533fa455d6a1w20h20,black-2-white-2
grubby-hanky,https://cdn.pokedb.org/4b5ad21568ebe311e0f4f40a9b28b8f5d3f20799c2c9b9a71cce5ee744f70a12,https://cdn.pokedb.org/4b5ad21568ebe311e0f4f40a9b28b8f5d3f20799c2c9b9a71cce5ee744f70a12w20h20,black-2-white-2
gs-ball,https://cdn.pokedb.org/77cf9ea4f52fa4b58afef4e500cad1cee78dff474953d78ac846b40cbd285584,https://cdn.pokedb.org/77cf9ea4f52fa4b58afef4e500cad1cee78dff474953d78ac846b40cbd285584w20h20,crystal
guard-spec,https://cdn.pokedb.org/d9134ca47bf385d4923e78de998897a3331f0192ccf4e92acb87a95d3466e7ab,https://cdn.pokedb.org/d9134ca47bf385d4923e78de998897a3331f0192ccf4e92acb87a95d3466e7abw20h20,black-white
guard-spec,https://cdn.pokedb.org/ce02323c97a16168d40c596b3a699062fd75867c09601cf80b8184d5124fd397,https://cdn.pokedb.org/ce02323c97a16168d40c596b3a699062fd75867c09601cf80b8184d5124fd397w20h20,firered-leafgreen
guard-spec,https://cdn.pokedb.org/fd6b09819c2e8014d0508ed939a91506f6957dc3242f36ada334e2017f2e12ff,https://cdn.pokedb.org/fd6b09819c2e8014d0508ed939a91506f6957dc3242f36ada334e2017f2e12ffw20h20,scarlet-violet
guard-spec,https://cdn.pokedb.org/75870d2c3d391d7771303e5941addb86e3b0f35ff219d136f569b9f4521ddabe,https://cdn.pokedb.org/75870d2c3d391d7771303e5941addb86e3b0f35ff219d136f569b9f4521ddabew20h20,brilliant-diamond-shining-pearl
guidebook,https://cdn.pokedb.org/0b451b828f02ce265c5f64c29ca4b136c300873e68313fc734d2a58a838dd10a,https://cdn.pokedb.org/0b451b828f02ce265c5f64c29ca4b136c300873e68313fc734d2a58a838dd10aw20h20,brilliant-diamond-shining-pearl
gulpin-mucus,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
gyaradosite,https://cdn.pokedb.org/42b98472787bf136a18b4fb1921084a1f6866356340fbbc212c3fd73dc8dae3d,https://cdn.pokedb.org/42b98472787bf136a18b4fb1921084a1f6866356340fbbc212c3fd73dc8dae3dw20h20,x-y
haban-berry,https://cdn.pokedb.org/da3155466b7658f8de910297dca5ce988ad01384637afa379a0f8963e29e8fae,https://cdn.pokedb.org/da3155466b7658f8de910297dca5ce988ad01384637afa379a0f8963e29e8faew20h20,scarlet-violet
haban-berry,https://cdn.pokedb.org/3a8cbf4ffa68cee3fb7fa76fb0b5a450ff937ea2bb7b9c29f2abdfcca8376578,https://cdn.pokedb.org/3a8cbf4ffa68cee3fb7fa76fb0b5a450ff937ea2bb7b9c29f2abdfcca8376578w20h20,brilliant-diamond-shining-pearl
haban-berry,https://cdn.pokedb.org/fa2171809a67a3d4e5770703784ac920b7b89be694cf28df6e95f06da06bd8f1,https://cdn.pokedb.org/fa2171809a67a3d4e5770703784ac920b7b89be694cf28df6e95f06da06bd8f1w20h20,diamond-pearl
ham,https://cdn.pokedb.org/79dfe99af8807dbe35a940788d5113053e64080566b696b86509c2c5e02a7ff9,https://cdn.pokedb.org/79dfe99af8807dbe35a940788d5113053e64080566b696b86509c2c5e02a7ff9w20h20,scarlet-violet
hamburger,https://cdn.pokedb.org/b3949098674b71a2b25074cadbdd1b943c2560e52dfb3b5ef9e3dee80b28d6eb,https://cdn.pokedb.org/b3949098674b71a2b25074cadbdd1b943c2560e52dfb3b5ef9e3dee80b28d6ebw20h20,scarlet-violet
happiny-dust,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
harbor-mail,https://cdn.pokedb.org/6667abc679b09efddaeb4d634ada8094c1cce2055a341f720814dd0264f40a0c,https://cdn.pokedb.org/6667abc679b09efddaeb4d634ada8094c1cce2055a341f720814dd0264f40a0cw20h20,firered-leafgreen
hard-stone,https://cdn.pokedb.org/25fb671b47159e378ffa63b68428f55f1d6293e1cee58ea89c5d6244d8d3a515,https://cdn.pokedb.org/25fb671b47159e378ffa63b68428f55f1d6293e1cee58ea89c5d6244d8d3a515w20h20,firered-leafgreen
hard-stone,https://cdn.pokedb.org/ada893022bdfad64cdba908dd2bfe35aef940074748b8a9c3934b88144697bf1,https://cdn.pokedb.org/ada893022bdfad64cdba908dd2bfe35aef940074748b8a9c3934b88144697bf1w20h20,brilliant-diamond-shining-pearl
hard-stone,https://cdn.pokedb.org/9657ce9b7a19f12b8cd85ee40008a798ba8d1f3c4da7dffa8be09d5acdfad232,https://cdn.pokedb.org/9657ce9b7a19f12b8cd85ee40008a798ba8d1f3c4da7dffa8be09d5acdfad232w20h20,scarlet-violet
hasty-mint,https://cdn.pokedb.org/0b56ee5f4f6b7d15dbe44ab41e6f9d409e11b4da0fcd61477eb84641b8e91632,https://cdn.pokedb.org/0b56ee5f4f6b7d15dbe44ab41e6f9d409e11b4da0fcd61477eb84641b8e91632w20h20,brilliant-diamond-shining-pearl
hasty-mint,https://cdn.pokedb.org/6ba3c5fbae9f2d4417020712160626bb64973c203e613c3d87971dbac14fcb61,https://cdn.pokedb.org/6ba3c5fbae9f2d4417020712160626bb64973c203e613c3d87971dbac14fcb61w20h20,legends-arceus
hasty-mint,https://cdn.pokedb.org/0da2904350f6b3a697aa07a449e5b7640b0500016b55c9f58db6c428d5db97ed,https://cdn.pokedb.org/0da2904350f6b3a697aa07a449e5b7640b0500016b55c9f58db6c428d5db97edw20h20,scarlet-violet
hatenna-dust,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
hawlucha-down,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
heal-ball,https://cdn.pokedb.org/81b93efbbe58a32fbcb5220604cb7f0144f61b76dfa2522d0101a341cdd8163b,https://cdn.pokedb.org/81b93efbbe58a32fbcb5220604cb7f0144f61b76dfa2522d0101a341cdd8163bw20h20,home
heal-ball,https://cdn.pokedb.org/a5a3da6dd97fd024bb16e1bb848b5e330c1be0dda354150801af45f1364f6748,https://cdn.pokedb.org/a5a3da6dd97fd024bb16e1bb848b5e330c1be0dda354150801af45f1364f6748w20h20,scarlet-violet
heal-ball,https://cdn.pokedb.org/0c88a2a0c85598f606e59581b22770add7c224f8b9750eb821af295162d711c7,https://cdn.pokedb.org/0c88a2a0c85598f606e59581b22770add7c224f8b9750eb821af295162d711c7w20h20,brilliant-diamond-shining-pearl
heal-ball,https://cdn.pokedb.org/f9518c49566d8fa0436bd875aa57a5c25fe2ed484fdfcae01f9395efbc806688,https://cdn.pokedb.org/f9518c49566d8fa0436bd875aa57a5c25fe2ed484fdfcae01f9395efbc806688w20h20,firered-leafgreen
heal-powder,https://cdn.pokedb.org/6c36592fcf3d5e14ba82aa94307dcde54d1e3653c4a7ccf2fa7a0eec59e0c20e,https://cdn.pokedb.org/6c36592fcf3d5e14ba82aa94307dcde54d1e3653c4a7ccf2fa7a0eec59e0c20ew20h20,scarlet-violet
heal-powder,https://cdn.pokedb.org/a09673056e6aa95a5e2ca2a71120cbb7569a170d5adb4389aab086f1872aa3b4,https://cdn.pokedb.org/a09673056e6aa95a5e2ca2a71120cbb7569a170d5adb4389aab086f1872aa3b4w20h20,brilliant-diamond-shining-pearl
heal-powder,https://cdn.pokedb.org/59356e9ddb04c99d3b996da68f8a90835ed674a572d8904c01fda0e9c099c489,https://cdn.pokedb.org/59356e9ddb04c99d3b996da68f8a90835ed674a572d8904c01fda0e9c099c489w20h20,firered-leafgreen
health-candy,https://cdn.pokedb.org/54838ed46f97c3c4c0b2cbc01d8c1bca3d9b3175a72fd9b695107fa7fc87481b,https://cdn.pokedb.org/54838ed46f97c3c4c0b2cbc01d8c1bca3d9b3175a72fd9b695107fa7fc87481bw20h20,lets-go-pikachu-lets-go-eevee
health-candy-l,https://cdn.pokedb.org/be0f23a862e6ab02772f5f8ef45bfe13bd923c519865f08b8ef0c08a3f967750,https://cdn.pokedb.org/be0f23a862e6ab02772f5f8ef45bfe13bd923c519865f08b8ef0c08a3f967750w20h20,lets-go-pikachu-lets-go-eevee
health-candy-xl,https://cdn.pokedb.org/39eca9576a9c7c03660712a3e3669a951ce88f9966d1a3398f0ddc4e7aeec4f1,https://cdn.pokedb.org/39eca9576a9c7c03660712a3e3669a951ce88f9966d1a3398f0ddc4e7aeec4f1w20h20,lets-go-pikachu-lets-go-eevee
health-feather,https://cdn.pokedb.org/2fb21e11150d4b5720edf899a37892d407f54fb3ecb4423d20aa48213b6d41b3,https://cdn.pokedb.org/2fb21e11150d4b5720edf899a37892d407f54fb3ecb4423d20aa48213b6d41b3w20h20,scarlet-violet
health-feather,https://cdn.pokedb.org/00b2309238ae7dffa7aa7046a149e537c1ad1d2968ecf66504e42e3a2ff2af13,https://cdn.pokedb.org/00b2309238ae7dffa7aa7046a149e537c1ad1d2968ecf66504e42e3a2ff2af13w20h20,black-white
health-mochi,https://cdn.pokedb.org/e8332fc2674cfeea36e19ef18d1b68430bd86a286c667c58f6ac43e7115e4e87,https://cdn.pokedb.org/e8332fc2674cfeea36e19ef18d1b68430bd86a286c667c58f6ac43e7115e4e87w20h20,scarlet-violet
heart-mail,https://cdn.pokedb.org/f55b6ef63fc5239a7a2a24215ad179019b0b8095632bcd6efb31f7a8213bd1be,https://cdn.pokedb.org/f55b6ef63fc5239a7a2a24215ad179019b0b8095632bcd6efb31f7a8213bd1bew20h20,diamond-pearl
heart-scale,https://cdn.pokedb.org/1f27fac2bfd0564044d3a59a1af2313f10063ff4024692800bcbbaa2ac0f53c9,https://cdn.pokedb.org/1f27fac2bfd0564044d3a59a1af2313f10063ff4024692800bcbbaa2ac0f53c9w20h20,brilliant-diamond-shining-pearl
heart-scale,https://cdn.pokedb.org/e24e4b8c4e6fa4d8c98767730ed61eda1810698d2d60e2cb861822797aa3ddd1,https://cdn.pokedb.org/e24e4b8c4e6fa4d8c98767730ed61eda1810698d2d60e2cb861822797aa3ddd1w20h20,firered-leafgreen
hearthflame-mask,https://cdn.pokedb.org/b41eff9e13e7d88d190476448ca40d38e3912af47e4ec99e687a74149cd84dc0,https://cdn.pokedb.org/b41eff9e13e7d88d190476448ca40d38e3912af47e4ec99e687a74149cd84dc0w20h20,scarlet-violet
heat-rock,https://cdn.pokedb.org/51f2cbb9ea8a0ce5c1b13f8b2e1c455d8800d3aaee932a9ac349376778b647a8,https://cdn.pokedb.org/51f2cbb9ea8a0ce5c1b13f8b2e1c455d8800d3aaee932a9ac349376778b647a8w20h20,diamond-pearl
heat-rock,https://cdn.pokedb.org/72fa65d91237a778bc19aaa99564f8d6330a9fa3951dbace26fe228976834e81,https://cdn.pokedb.org/72fa65d91237a778bc19aaa99564f8d6330a9fa3951dbace26fe228976834e81w20h20,scarlet-violet
heavy-ball,https://cdn.pokedb.org/d4b4d74a9a7dc34041c4b638ed2b493b614525316c94071f5b69f4fbbfc59d88,https://cdn.pokedb.org/d4b4d74a9a7dc34041c4b638ed2b493b614525316c94071f5b69f4fbbfc59d88w20h20,legends-arceus
heavy-ball,https://cdn.pokedb.org/f7d2de77b049cbcf304da3e2be395c4d52387afd5a0eaaf8567a1820d15bccb6,https://cdn.pokedb.org/f7d2de77b049cbcf304da3e2be395c4d52387afd5a0eaaf8567a1820d15bccb6w20h20,scarlet-violet
heavy-ball,https://cdn.pokedb.org/d0203ea526323391bf25376c42260e5ed4d17df6f4f2209c0012dfaf6596d378,https://cdn.pokedb.org/d0203ea526323391bf25376c42260e5ed4d17df6f4f2209c0012dfaf6596d378w20h20,home
heavy-ball,https://cdn.pokedb.org/2dafc30836c097e6a40ba535360be5775ac5f47c70e09a938ea7a46aedd55c60,https://cdn.pokedb.org/2dafc30836c097e6a40ba535360be5775ac5f47c70e09a938ea7a46aedd55c60w20h20,home
heavy-ball,https://cdn.pokedb.org/4ffad69b5e6526235c85c8a6d13ba65ee78d33c9ab93033c76faea804ddd678c,https://cdn.pokedb.org/4ffad69b5e6526235c85c8a6d13ba65ee78d33c9ab93033c76faea804ddd678cw20h20,home
heavy-ball,https://cdn.pokedb.org/8e2550473400cea696deef46c6e6cae58945a2187f18d25ffcc782915b206a83,https://cdn.pokedb.org/8e2550473400cea696deef46c6e6cae58945a2187f18d25ffcc782915b206a83w20h20,brilliant-diamond-shining-pearl
heavy-ball,https://cdn.pokedb.org/9405a0faf70c389a3c4f9fe7917a6cbf6ab294b7d123c3abcbd2f7db9517e97e,https://cdn.pokedb.org/9405a0faf70c389a3c4f9fe7917a6cbf6ab294b7d123c3abcbd2f7db9517e97ew20h20,heartgold-soulsilver
heavy-duty-boots,https://cdn.pokedb.org/b0d67823b1d34d4cc66f5b9a52c56b207a86512e65c6086d076d8aa481117bda,https://cdn.pokedb.org/b0d67823b1d34d4cc66f5b9a52c56b207a86512e65c6086d076d8aa481117bdaw20h20,sword-shield
heavy-duty-boots,https://cdn.pokedb.org/a3979c995b8ae92d7e7085888de0f2d357a5d967fc52bed678e0a76df5a45829,https://cdn.pokedb.org/a3979c995b8ae92d7e7085888de0f2d357a5d967fc52bed678e0a76df5a45829w20h20,scarlet-violet
helix-fossil,https://cdn.pokedb.org/b9d4f04d9904e559af96cc96bf87a810e2ffa00f61fdc56c18c71ae8e3b35bcf,https://cdn.pokedb.org/b9d4f04d9904e559af96cc96bf87a810e2ffa00f61fdc56c18c71ae8e3b35bcfw20h20,firered-leafgreen
heracronite,https://cdn.pokedb.org/9de689c190d49fcd72635ff42c83a7d7aeee5cec4314882547e4f58daeb2e1cf,https://cdn.pokedb.org/9de689c190d49fcd72635ff42c83a7d7aeee5cec4314882547e4f58daeb2e1cfw20h20,x-y
heracross-claw,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
herbed-sausage,https://cdn.pokedb.org/8ba580901c99a74f7e4f823c01d420d217996b5191e29ac9602e890a3f61a292,https://cdn.pokedb.org/8ba580901c99a74f7e4f823c01d420d217996b5191e29ac9602e890a3f61a292w20h20,scarlet-violet
heroic-sword-pick,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824w20h20,scarlet-violet
hi-tech-earbuds,https://cdn.pokedb.org/54e97eab759ec7f78b6e13c7d7ae3a89d35867ef03fdb2405595fe994e6d0bc4,https://cdn.pokedb.org/54e97eab759ec7f78b6e13c7d7ae3a89d35867ef03fdb2405595fe994e6d0bc4w20h20,sword-shield
hippopotas-sand,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
hitmonchan-candy,https://cdn.pokedb.org/1c382c15606800f34837b49516b4d0cd547419aaeb11d2534f97c2e2c327230b,https://cdn.pokedb.org/1c382c15606800f34837b49516b4d0cd547419aaeb11d2534f97c2e2c327230bw20h20,go
hitmonlee-candy,https://cdn.pokedb.org/7c5ab991df6d14cc52ee7cf5e3eda798ab5b8a16f365dd581c90515cebe98471,https://cdn.pokedb.org/7c5ab991df6d14cc52ee7cf5e3eda798ab5b8a16f365dd581c90515cebe98471w20h20,go
hm01,https://cdn.pokedb.org/115a29dd84c58d044ee0ba53f1afbc5de2b67f82236239ca7cb71475df8acaf9,https://cdn.pokedb.org/115a29dd84c58d044ee0ba53f1afbc5de2b67f82236239ca7cb71475df8acaf9w20h20,x-y
hm01,https://cdn.pokedb.org/b6691e15780ae93888ad9889d6751a094197e8b716d5e60f929c1bd9f5788280,https://cdn.pokedb.org/b6691e15780ae93888ad9889d6751a094197e8b716d5e60f929c1bd9f5788280w20h20,firered-leafgreen
hm02,https://cdn.pokedb.org/fa6823a012529a8749c26469056b7f9f095b8095d7b84da1876897da9a98031f,https://cdn.pokedb.org/fa6823a012529a8749c26469056b7f9f095b8095d7b84da1876897da9a98031fw20h20,x-y
hm02,https://cdn.pokedb.org/6d8b0c9f077cb9034296da33d4a1eff93cefaa95e85abebb1117375f8324d9a1,https://cdn.pokedb.org/6d8b0c9f077cb9034296da33d4a1eff93cefaa95e85abebb1117375f8324d9a1w20h20,firered-leafgreen
hm02,https://cdn.pokedb.org/d8df8634335902345896cda62d3cc5f2d4a4ab17588fcad847770a601216030e,https://cdn.pokedb.org/d8df8634335902345896cda62d3cc5f2d4a4ab17588fcad847770a601216030ew20h20,brilliant-diamond-shining-pearl
hm03,https://cdn.pokedb.org/01b9da4f841634e4b1ad0fc560f7ead08bee6b4a9572a8ffb94c57f4a78c9891,https://cdn.pokedb.org/01b9da4f841634e4b1ad0fc560f7ead08bee6b4a9572a8ffb94c57f4a78c9891w20h20,firered-leafgreen
hm03,https://cdn.pokedb.org/8b171b156528a22061f922b57550669436fcbfbf1d4cd1a44eb4d71d00374eaa,https://cdn.pokedb.org/8b171b156528a22061f922b57550669436fcbfbf1d4cd1a44eb4d71d00374eaaw20h20,x-y
hm04,https://cdn.pokedb.org/b6691e15780ae93888ad9889d6751a094197e8b716d5e60f929c1bd9f5788280,https://cdn.pokedb.org/b6691e15780ae93888ad9889d6751a094197e8b716d5e60f929c1bd9f5788280w20h20,firered-leafgreen
hm04,https://cdn.pokedb.org/115a29dd84c58d044ee0ba53f1afbc5de2b67f82236239ca7cb71475df8acaf9,https://cdn.pokedb.org/115a29dd84c58d044ee0ba53f1afbc5de2b67f82236239ca7cb71475df8acaf9w20h20,x-y
hm05,https://cdn.pokedb.org/8b171b156528a22061f922b57550669436fcbfbf1d4cd1a44eb4d71d00374eaa,https://cdn.pokedb.org/8b171b156528a22061f922b57550669436fcbfbf1d4cd1a44eb4d71d00374eaaw20h20,x-y
hm05,https://cdn.pokedb.org/01b9da4f841634e4b1ad0fc560f7ead08bee6b4a9572a8ffb94c57f4a78c9891,https://cdn.pokedb.org/01b9da4f841634e4b1ad0fc560f7ead08bee6b4a9572a8ffb94c57f4a78c9891w20h20,firered-leafgreen
