ndex_id,form_name,version_identifier,audio_path
208,Normal Form,x-y,https://cdn.pokedb.org/ece029c4edf11c434655f7ee841f0ea538655ab8880fc4986e9673b04da7244d
209,Normal Form,gold-silver,https://cdn.pokedb.org/21e367f19b5ac9dcdd785a686542466c612ac360ea4a0aa0af2a0bde7a01a169
209,Normal Form,stadium-2,https://cdn.pokedb.org/5c00fe2bccf199d8453640bc56bd5a615f0336f732fd1b14809097e4a194fe54
209,Normal Form,x-y,https://cdn.pokedb.org/4366fae97fff7cf1047668dafbbe5a91822058857549b6e26b9463649827f9d4
210,Normal Form,gold-silver,https://cdn.pokedb.org/5cea5bd54c14dbee0fd1d07f625148a93e244992aafb01b2ff030f205bc41dd5
210,Normal Form,stadium-2,https://cdn.pokedb.org/11219a8c6a55a72a2aaa6ea531b5a383e70a52d2d528b0430be110db0b3118b6
210,Normal Form,x-y,https://cdn.pokedb.org/73e041ac7e6832f3fb132aea70d9979dcdf51ca85a82fe671f67d17a79f1a036
211,Normal Form,gold-silver,https://cdn.pokedb.org/c8674241da1133c54ff2c04a960687cdbd47d7bc3c0127878b491edc18694f23
211,Normal Form,stadium-2,https://cdn.pokedb.org/abd684901e11e824c22a6f229be722dea4dace720660eff982ab2e3ea7d40be0
211,Normal Form,x-y,https://cdn.pokedb.org/3c5f8ceedc634e0b300f0e03368ce4172689651db61f35a876851547ab032d19
212,Mega Evolution,x-y,https://cdn.pokedb.org/e9f1a478b86c5bdaa31ff477893d0385c2d6c791fdf9ae11b7d997094001d328
212,Normal Form,gold-silver,https://cdn.pokedb.org/660ca8012548c6bf6b730c0dcd8b693968d00ca06438f6ee4c5ccdc922af4fd3
212,Normal Form,stadium-2,https://cdn.pokedb.org/bad4753eeb8df1552ed5e6d0acf0a567c7dfd339e92741db8a620cc6e42d9f6c
212,Normal Form,x-y,https://cdn.pokedb.org/ac5b3d35eebbdd539e38b2ac95d5b08b1e9d85c0b97a14fcb71ea19254e9a298
213,Normal Form,gold-silver,https://cdn.pokedb.org/a629981e147b9c1b7fd0c2ba2e6394cfbafdc11a3d8930b27238b04968aff10a
213,Normal Form,stadium-2,https://cdn.pokedb.org/f78d94a0d28f973023fb6bd8cf28b9fd302a3216c9638ff40ac444e36cfc1480
213,Normal Form,x-y,https://cdn.pokedb.org/1f23fc72cfc9ec412f0f1cca6976ac9488ce5c04191fb150d3481c26c7c123ee
214,Mega Evolution,x-y,https://cdn.pokedb.org/a56ced03913ba370b40f0f0ae753b70dee064b83eb3c348e0eb547a24776d29a
214,Normal Form,gold-silver,https://cdn.pokedb.org/bf0fc5484a0d29b229f287094eabb5eac03b576fa5366ba331ea15c594a6d4b5
214,Normal Form,stadium-2,https://cdn.pokedb.org/4a0a8c0ca9537ca8273ca32005f8fd549c7625e47f2566aa45b50bbc8a2f220d
214,Normal Form,x-y,https://cdn.pokedb.org/422552c8b6a584749be3482f67b6231dbb71617fd6f51b3032c49a7b4a4533a3
215,Normal Form,gold-silver,https://cdn.pokedb.org/0fe52f3ffeed908f01096944377f9b3eb3ca45abffe1319acf8517a690ea3c52
215,Normal Form,stadium-2,https://cdn.pokedb.org/5b33a74c4af07ab8d011effe19c7f441923b3f4c51445270cf7ebd2a80f706e2
215,Normal Form,x-y,https://cdn.pokedb.org/63c307571cbc133ffedb90997854328cfcf8e3bf051b82477f6bcffb5e6512ba
216,Normal Form,gold-silver,https://cdn.pokedb.org/09d9a904703fcc67d146d7414e24d00c2784c05338436430b301ab83b909b080
216,Normal Form,stadium-2,https://cdn.pokedb.org/76400a4ba84b2fa5d43c6430d4de429cbaf7384694a41b8d67dfe8b928c562b3
216,Normal Form,x-y,https://cdn.pokedb.org/2047718c1ed88fb69adaf9c23ecf173827ad43ad27c0ff85b0c66ea6e564f7e0
217,Normal Form,gold-silver,https://cdn.pokedb.org/15195417bbccb2a93b1410dd9f5c9efc29296c9b8872404f1bd967f648de0ef5
217,Normal Form,stadium-2,https://cdn.pokedb.org/7cbc90fbd0e094b18abb237f8cc5940a5933edac170a137dedf727f90cb9ebc1
217,Normal Form,x-y,https://cdn.pokedb.org/104d29258a1d489dd290cc187924b27d2547965c385fdaad129e98663f386221
218,Normal Form,gold-silver,https://cdn.pokedb.org/ca7b03e9b0237669061310391c232086da3a1c92f7e43ed823f743f8f73f5075
218,Normal Form,stadium-2,https://cdn.pokedb.org/76bd8d58302cbee43631a849d3b667d03ad267d32b704e1ecd4dfca9b2f0030b
218,Normal Form,x-y,https://cdn.pokedb.org/ac8303f8dd27297ac4404b0644c9bef2d4db2c1a7a20a064d192cdbee71ce3a0
219,Normal Form,gold-silver,https://cdn.pokedb.org/51bdca199d600ae727811b310f4899ea3f688960df20897fa0abd8ca81c15316
219,Normal Form,stadium-2,https://cdn.pokedb.org/c22f42af5803635659f9faa293c99266b77278a5a060f2c130b71045335fd507
219,Normal Form,x-y,https://cdn.pokedb.org/b6ec2189bc472456bfb7019c8606ebc0ecb49de98f6d26b69350b22236f5726f
220,Normal Form,gold-silver,https://cdn.pokedb.org/1b995f46bc46ab734322bce29fac83e69f3cd2f72056b348984646304633dffe
220,Normal Form,stadium-2,https://cdn.pokedb.org/9b5fc3792705ba23a18d67cc421ef255843a0e750bc9dcf8419ccd0becc37496
220,Normal Form,x-y,https://cdn.pokedb.org/b33575d5077e184ce64bdcf6dd3b302210b062958d323af3ca3950e088f77b1c
221,Normal Form,gold-silver,https://cdn.pokedb.org/18ff7d0006fb8519b140651cd71f3b407239318fc413cae939ab43a9fd6423cc
221,Normal Form,stadium-2,https://cdn.pokedb.org/6f2f5f9921448df985a1a8df64c01a9ec30ffcbfcd90e77955bf53fe4f40bcd6
221,Normal Form,x-y,https://cdn.pokedb.org/419aa473aeff99cb0470ef9a7c98d6ee0de11629893bc632a32c36da1ef87e9a
222,Normal Form,gold-silver,https://cdn.pokedb.org/b09f2e2d1ee35cc126d78f51422f475b8468c003a648a15b6f0c8f5ec00d286d
222,Normal Form,stadium-2,https://cdn.pokedb.org/782e737d4a44d8f2203ec14becd8d9a999fedeabcae96d997d6259c97822e2e8
222,Normal Form,x-y,https://cdn.pokedb.org/241185efbc1f301a2a82db7c257821716d3be877df4da843066aff93539cf898
223,Normal Form,gold-silver,https://cdn.pokedb.org/d172b14419819e4a8169bc4e63f4d598466590cd08bc8e40a41f7d08c4437e09
223,Normal Form,stadium-2,https://cdn.pokedb.org/896ed64756f88b761ca179ad953f19bb03e7891fca26a9fcab0f5016bbb98165
223,Normal Form,x-y,https://cdn.pokedb.org/fe2cff4ea6f53373c7acf0048f3e4bcafe74635cdf1d344d9bad929b16fee596
224,Normal Form,gold-silver,https://cdn.pokedb.org/78ecadd7df66448e1690b5e38e629bac1d960759ca34443a5266d3c1987f6dc7
224,Normal Form,stadium-2,https://cdn.pokedb.org/6e8f34140e3b954968a3a12b4925883a001c3c95da693dee8fefa50a705a5a81
224,Normal Form,x-y,https://cdn.pokedb.org/593373a9e6f09073d765475c9bfed4bd3dc2edcd8adb76172a9a62597eb178be
225,Normal Form,gold-silver,https://cdn.pokedb.org/6e7fdea787fb524b4f6b5f49d20e6b0a19b544a37a102bf95338e37ffc4f50f3
225,Normal Form,stadium-2,https://cdn.pokedb.org/dc0b17f465dbd9b4e31387c330bd434f5550e15fe5da273f3146c77ded9f2c15
225,Normal Form,x-y,https://cdn.pokedb.org/910c692b7f98ec8ca0988ddac38ecb2e4b2d730e5f4f8455ae6a50bf6397602c
226,Normal Form,gold-silver,https://cdn.pokedb.org/250b094c69b8bcdd80ec72a33cc6ac503076948043ce30b36732330905cd4ac1
226,Normal Form,stadium-2,https://cdn.pokedb.org/fde190c79e262aa1314e9a6d295281debab574ad677e3b8f71508eba3ba4f7bc
226,Normal Form,x-y,https://cdn.pokedb.org/4231aadfeff2c3c11cff1898f363bd5eafc40fb17c501af3920eca4bf32d4a88
227,Normal Form,gold-silver,https://cdn.pokedb.org/16da60a837b4ce95b9d818d606a9f60110619bd28e8a643e24aee57cb0d2dd79
227,Normal Form,stadium-2,https://cdn.pokedb.org/b54de7596c0de4265cfc10df1ca5514336200bd5da6e532a1f301bfbcad39596
227,Normal Form,x-y,https://cdn.pokedb.org/c045ef3021a28eee34a1a96eca44319a00530191634f0026bb137a4696f49b41
228,Normal Form,gold-silver,https://cdn.pokedb.org/9cf6a981233644ba5532d3e45797777d0659c3d775d6eadfc8887493f4bd5d6a
228,Normal Form,stadium-2,https://cdn.pokedb.org/a97e1c7251794480444ac5c53d41d19c9072c68c1313cd94a475caacb4b37252
228,Normal Form,x-y,https://cdn.pokedb.org/088d3d5717fab8c8d278804f17c0cf9196fa3517e43b4a9d939b90ae15125eb6
229,Mega Evolution,x-y,https://cdn.pokedb.org/a138455de2500be3e0dd93af18eb681730fa82d4da1da85ac3d3b8effc9c4a40
229,Normal Form,gold-silver,https://cdn.pokedb.org/b68a4883e2b694632c3395c6616e8760207c169712299b5edb1966ab142c2cea
229,Normal Form,stadium-2,https://cdn.pokedb.org/b4ff19b88abbe44565124ea2f2337f713c0f9d7621c85c88e385d48c832489df
229,Normal Form,x-y,https://cdn.pokedb.org/fd502e59c0ee7d94fe2b15a428bcc4dbc11904337bc0417559acc603160897a4
230,Normal Form,gold-silver,https://cdn.pokedb.org/ac752b3f57f7fb9e11a270832356d110e963ce10d406854060f61a870af2be50
230,Normal Form,stadium-2,https://cdn.pokedb.org/f3b2da55a42e29a193929e21e6f3ea4a988e3c603969b2a23eec3814052ee1c1
230,Normal Form,x-y,https://cdn.pokedb.org/21520879ec726208cc6f708403977e6703e2a8bf334a65e37e8a1ea777b2dea2
231,Normal Form,gold-silver,https://cdn.pokedb.org/6cea2bc1c8ef63d04450409affc180553b94cf9ac21251cd1897c2fb85eb2c4a
231,Normal Form,stadium-2,https://cdn.pokedb.org/ef4c03ec194c5e5b937b714cb086dba20c622bfb48e7c55f9bfb65e3fdb7edaf
231,Normal Form,x-y,https://cdn.pokedb.org/efd4b213f12af4df36d3a01c408f20a46e615d8b6aab7320f69195f1b6881681
232,Normal Form,gold-silver,https://cdn.pokedb.org/c5b57d40b8b77ff27d75510328d4861a110f8f034db876038b32c107a19ebad0
232,Normal Form,stadium-2,https://cdn.pokedb.org/cd4a237b2d600dbffd6f259e6824a6a20d5ca518066e9459940c373043b77922
232,Normal Form,x-y,https://cdn.pokedb.org/bd1eb472985903339ebff94a145ffa8d40615a8265b6515928a2067db082183f
233,Normal Form,gold-silver,https://cdn.pokedb.org/dae194d9f8fbb296e572adfeff96c8738e886474359e53a40fb829a9ba628bb0
233,Normal Form,stadium-2,https://cdn.pokedb.org/ddc9a9dd9e804e1243beee16bb7dedc0490c1fa2070bd0cab3c95ab72da64537
233,Normal Form,x-y,https://cdn.pokedb.org/a5ddf3872fade4c8010c4f6cc9d15078fb88d05a8866a24995fb252bbcc7d56b
234,Normal Form,gold-silver,https://cdn.pokedb.org/36e3356fce73852858b5d48005246c7f86c532b44fbee7f524d00f15b855661e
234,Normal Form,stadium-2,https://cdn.pokedb.org/8e8724458d21192d652acce946e18aecf1bba72651ace9184e5a45a9b815cb66
234,Normal Form,x-y,https://cdn.pokedb.org/57ab4ebf18e2464b4d4cc046701fde660e5eb5a93e2e4ccbaeeac5f64080b091
235,Normal Form,gold-silver,https://cdn.pokedb.org/2a26e0cf87a9c30b23dfd3de601dcdac82ad63c2e81e226f942cd297ee46c862
235,Normal Form,stadium-2,https://cdn.pokedb.org/bb48fac70cc6292d3b45cce65df7c77eb7c20c0de40d721ea33a77cd933004b4
235,Normal Form,x-y,https://cdn.pokedb.org/966a42fc5b11408c9d58e55d9c80dfabebc1699aebcfe47a8de93ced9d158a00
236,Normal Form,gold-silver,https://cdn.pokedb.org/334b3cbb966596973a830c37425b308acd048a0a43b6cf3c110d49a98e982f55
236,Normal Form,stadium-2,https://cdn.pokedb.org/0a7a89f7894148e138c2c12fae23471ec5cc2853299e922494ead9ed07d69cf9
236,Normal Form,x-y,https://cdn.pokedb.org/a1afae12e6d11e23659461fa92aeb55bec5188ba2b7eb79aae79eb7f45a7211c
237,Normal Form,gold-silver,https://cdn.pokedb.org/14808a8adacbe5b855bf17682f985fe79a7612f9a583c0f072899342a9d81f90
237,Normal Form,stadium-2,https://cdn.pokedb.org/3d1b704490ef1f2bdac9f618338c40b9e215b7d687aaab47844cdcfaf3ae9e54
237,Normal Form,x-y,https://cdn.pokedb.org/318b72ec4c41f3e8537b7779ff7850eba87e6d9a095b887b0f235f40b29ad919
238,Normal Form,gold-silver,https://cdn.pokedb.org/394c4f335b7b65567139e545c55cd85fb193326cde18b10bfa230dd5fe8d2ee1
238,Normal Form,stadium-2,https://cdn.pokedb.org/2bb8b901a9e4e54ef354cf16688c29afa274cea875e662f676c6f76790e6ca71
238,Normal Form,x-y,https://cdn.pokedb.org/3558b291bd91ea963feda1958d569568458cecb117bc8ef906896862fde40da0
239,Normal Form,gold-silver,https://cdn.pokedb.org/20d3ff53126d1d5636f3bb6be0c9cdcb43ebf3b2a3bf2b42ed8354a153855da9
239,Normal Form,stadium-2,https://cdn.pokedb.org/c03aec97d621874ac6224264971898fc8169628b636dddb429e63a5ee654d80a
239,Normal Form,x-y,https://cdn.pokedb.org/b2546dc0ec283dc3dfda489b8e5ad04443e3cc7d74075801336e76ac16c27e63
240,Normal Form,gold-silver,https://cdn.pokedb.org/ea672c0a6b59a1a7e184c1b3aba89743d180489bc7f0f6ff4d3d9edd93e00d01
240,Normal Form,stadium-2,https://cdn.pokedb.org/f0ca508ca00a0957265b805e83a5dd909642f48fadbe904860e3ed4de72b1346
240,Normal Form,x-y,https://cdn.pokedb.org/85c4cc2bdfc1f03d658f7121242a09719355fa6e6cf29506bde83fae82a9a9b9
241,Normal Form,gold-silver,https://cdn.pokedb.org/0dc8ab657e8a155622acdd840030a8c4f523afacf2dba7f366a4119445677c10
241,Normal Form,stadium-2,https://cdn.pokedb.org/4aaf40c7fa84edeadc275f0eebffdc1bc86981bb6b0047225178faf7654f12f6
241,Normal Form,x-y,https://cdn.pokedb.org/b7298016fe2b3c1b0b678d0a84a976c925aab0629d34a17887aa16a33a5899a5
242,Normal Form,gold-silver,https://cdn.pokedb.org/31c9c671315ecc406466f4d60fb775b8cdcba81215cacf209a27df6ff4777beb
242,Normal Form,stadium-2,https://cdn.pokedb.org/ac12cb15041e4e1eeb9d94484b7d26cb2dd785dade8fe71f5abede977435ecbc
242,Normal Form,x-y,https://cdn.pokedb.org/0b419e1782ce109c18c26e23b8ae3791a3f16fee4e7bb91ad1809f9b5362505c
243,Normal Form,gold-silver,https://cdn.pokedb.org/ec84ea75ba7c5fde39c14307f2731054bc3dcb48255cd0f381e07558a177786e
243,Normal Form,stadium-2,https://cdn.pokedb.org/a9086c99e8e68bab835c2b338cfe1ccc23af218d75428d01b00fdabdaf1a3999
243,Normal Form,x-y,https://cdn.pokedb.org/7346ec9b12d638d89825ff9ec38471ae5489002b3bde2d60ce7f1eaab3e52547
244,Normal Form,gold-silver,https://cdn.pokedb.org/fc198a2948384787c06b8612176945d0b126458e0b0baf720ffeaf8a2e161202
244,Normal Form,stadium-2,https://cdn.pokedb.org/da4bdebd427d51f69258d16c4cf62df23535fa44a8f80608c283ad295b21cd22
244,Normal Form,x-y,https://cdn.pokedb.org/2f9dc3621572b96f00928057933c1ce3f1939e4c8e1ea117ba13e3a6236fda58
245,Normal Form,gold-silver,https://cdn.pokedb.org/f1a1ce548226e3a543bd733e667b50f63d34f23779e1b5091561f92c664da350
245,Normal Form,stadium-2,https://cdn.pokedb.org/ceef4d712d8e6b17689b99e3c59ca12c647e791dbec5fb44ac38af6fc3dd1634
245,Normal Form,x-y,https://cdn.pokedb.org/14339b9b9fe720afe9f569124d95a6edb293ee3da39a1f636fa1225d8bbc2cda
246,Normal Form,gold-silver,https://cdn.pokedb.org/d9b75e2b584def1002f308a2ae6ea372276ebc027ab7efd7a52c5a6788d9fe61
246,Normal Form,stadium-2,https://cdn.pokedb.org/70fce615a077c9f42334bae52390aa4f644d0dc42e1c4a3f4f25e6f9ee583057
246,Normal Form,x-y,https://cdn.pokedb.org/f179b933c7a5e632b519b5a24dd9fbdd0332f5e3d3aedfb754771a542e4e9ded
247,Normal Form,gold-silver,https://cdn.pokedb.org/20198b637a29ebc77a2d8b028cf11aa75a5fd210cbc19d4d26de78453432eb51
247,Normal Form,stadium-2,https://cdn.pokedb.org/3baeff4da1f975d4de9524b26ac577ba5c365b8a33b3628bc35dbb48150fdf57
247,Normal Form,x-y,https://cdn.pokedb.org/308d7c9f6472c4870b0f4cc546e8d254dc44ebc0a32b27870dc57c60bdb00d7c
248,Mega Evolution,x-y,https://cdn.pokedb.org/87c55a663d07d1d48120ab0f3f69a497266c48b4922b79a03bc66e35dd6bbde0
248,Normal Form,gold-silver,https://cdn.pokedb.org/e4269a22b3f72e30401ffbfc1aa39201e5648b02e41528983b46eeffeb21d2d8
248,Normal Form,stadium-2,https://cdn.pokedb.org/f33213dc2a7199e039c09b264ae43bb50cc08aa3b6c9f80bb5bdcc481d2782d8
248,Normal Form,x-y,https://cdn.pokedb.org/30cf15c622b431c5fd670a351e0da531d8b4952d00f3c40b62787417d8539b1a
249,Normal Form,gold-silver,https://cdn.pokedb.org/2e2682fc3edf43262fd25462f3f7253b74e83ee1e9b73e08288877d220f441ff
249,Normal Form,stadium-2,https://cdn.pokedb.org/0fdb5e5d5e7be5148aab8bd6e7428df52bfcc20f9b8caf890c77d2b571ffe14b
249,Normal Form,x-y,https://cdn.pokedb.org/8379cbb0120ac5c743acbd4f7c2fdbfe31f4d4f7869564f4f7cfa3814f26a5e1
250,Normal Form,gold-silver,https://cdn.pokedb.org/dbe70d72868e903dcd58ebc3b7c0b9d83ff9720440652c2bafc3692b1e3bef4d
250,Normal Form,stadium-2,https://cdn.pokedb.org/fbd713cd915aafb4eb3a2da566e125af65b5385e8236f0b19f0a3c5663291f78
250,Normal Form,x-y,https://cdn.pokedb.org/8fc20fa77da8a9c1c3505da3a1f19a935d1fd94558086b22b9cb24fb99cd5de7
251,Normal Form,gold-silver,https://cdn.pokedb.org/f26a333681e82dc11a34c7ffc868298246f4ce10cafaa35dcda22f2f5031ae05
251,Normal Form,stadium-2,https://cdn.pokedb.org/71f290ff7dc46c76fa87f7469f0d8125b037145d1fd4065d8b00e9a4d7499869
251,Normal Form,x-y,https://cdn.pokedb.org/1dcb5badfc84e8a7c9ebfefbcb7cc8373d1c7bbd719417cff4702ef7a01de6cd
252,Normal Form,ruby-sapphire,https://cdn.pokedb.org/98686710b2db312ec8468f83870ff6a29cf1d1269c283a8f8a49c6cf6c5d255b
252,Normal Form,x-y,https://cdn.pokedb.org/3e425d9ea29fb49ce613c96cbd27cb216a04e4dd59a36753adee1494a8fdcf00
253,Normal Form,ruby-sapphire,https://cdn.pokedb.org/4e19702425dd31422fec62af55eafde484fddc464705c3e281c477e2c817b28c
253,Normal Form,x-y,https://cdn.pokedb.org/2ae441878f459530a5c6d811dc88113ddd8f4d2eac8a685b86403837c0827120
254,Mega Evolution,omega-ruby-alpha-sapphire,https://cdn.pokedb.org/cd2711e62255df7573479926e9c072e319801e30814795c56e470b1f70620c53
254,Normal Form,ruby-sapphire,https://cdn.pokedb.org/276e5cfa6f0d6c1dabde9a6f068e9286597ae4bb853c3d370713cd38d8583f9e
254,Normal Form,x-y,https://cdn.pokedb.org/0ecc10a82cd41476350bda5de318d49c0f252e5ec19de6f9161322537099abcb
255,Normal Form,ruby-sapphire,https://cdn.pokedb.org/204d853e163d02633202ee9aa0a11873e47cc0462dacf0e290433fef6b5735de
255,Normal Form,x-y,https://cdn.pokedb.org/baf29dceb31e877ababc9b96adbd354d5a12c4dc8490e18694a0d060ff5ff579
256,Normal Form,ruby-sapphire,https://cdn.pokedb.org/32853f81f68957772f8ca6f1e5b3bb76734b86648bdb7e9b772767409f126ce5
256,Normal Form,x-y,https://cdn.pokedb.org/64e14febefe0c8a22f1ef53667a5e64cfda7347f38ca77fa81b25fb080620102
257,Mega Evolution,x-y,https://cdn.pokedb.org/78310fbd58339af0a11a55b327a5920c0b52acc927418acc61bc6d3adb5709e0
257,Normal Form,ruby-sapphire,https://cdn.pokedb.org/5c43fd195a1f83d73004b57416a69a795acab5a5be72dc741c668666ac9894b1
257,Normal Form,x-y,https://cdn.pokedb.org/f82a29ff163f9435ba03c822d9b96ab6c672d4951aec0dae7952f885016a9cdd
258,Normal Form,ruby-sapphire,https://cdn.pokedb.org/ce071656797755c94657e301c227f7ce85708584b461c5206719e663537c4294
258,Normal Form,x-y,https://cdn.pokedb.org/8e3e43ec9fec8eadde206f74170f3788984c87c334740742e09d1823f2baeef3
259,Normal Form,ruby-sapphire,https://cdn.pokedb.org/21a97109811a1650191751ad17bb2ecba617ada6fe273092aabc17c7e707f0c8
259,Normal Form,x-y,https://cdn.pokedb.org/7975f25de0ac0f687a937a4a2b1d86483568c5bf258ee7d2b51b306d86cc24e6
260,Mega Evolution,omega-ruby-alpha-sapphire,https://cdn.pokedb.org/c9cdee673d60cfe99bc8e6fbd293850eff0b0ff0038b895ea9b05088a78e8c36
260,Normal Form,ruby-sapphire,https://cdn.pokedb.org/3309a7f00a56fe3e337c5eb260e1dfbcbaf1e008c806c01cb58046922fdd0919
260,Normal Form,x-y,https://cdn.pokedb.org/745c1aa4035270338ea4eda78986be4f5de9fce3fd76aadac6a87cfd1849dd64
261,Normal Form,ruby-sapphire,https://cdn.pokedb.org/fcab254963569267f84a73515895bf006ba0216ef4b294a46857cf94612259cc
261,Normal Form,x-y,https://cdn.pokedb.org/90cade17633a474e19a7708e52ef8be294ae53a0dae69753e702192f52312e53
262,Normal Form,ruby-sapphire,https://cdn.pokedb.org/879d6911948d45f0fd1197509cdfadf60d70b386d0d01901c9d2d37aae51fb4b
262,Normal Form,x-y,https://cdn.pokedb.org/8cfa4901a544a42f4da525539433e02c3b15a44ad66b425566462fb5a56446c2
263,Normal Form,ruby-sapphire,https://cdn.pokedb.org/e4249ecd640ca40c153d1534b0227d26cc883621552e61302cbcee933b8c361a
263,Normal Form,x-y,https://cdn.pokedb.org/5cfac64b95dbac94a6b8bfb5e812d032c4c26a521a9f49987fbc2c7cf1bc2b98
264,Normal Form,ruby-sapphire,https://cdn.pokedb.org/0eaa2ba443d9e4382de56f233312f50e96bf50475d0bcefaf12022264d2ab7b1
264,Normal Form,x-y,https://cdn.pokedb.org/5a460c859028674919689951ea1f505c6aa32638a362a99b39e7f0300b240093
265,Normal Form,ruby-sapphire,https://cdn.pokedb.org/84453d4dd1bc3d41a3b476714de68d0e56ba0f53580db5bf688849a63b1dab10
265,Normal Form,x-y,https://cdn.pokedb.org/ebc0d0f8333940a42196537a2130fb2adfdf7f783e2d5dd81ae4897e1e632e13
266,Normal Form,ruby-sapphire,https://cdn.pokedb.org/5b8c21ec639f8c729e1532378d50b188e6154b41a3c959cd7673ed7a038f5b20
266,Normal Form,x-y,https://cdn.pokedb.org/6cc45a7e408326f6f8c6eb51d9c218ca6e8fb96279bc21f942a1388350bb2b91
267,Normal Form,ruby-sapphire,https://cdn.pokedb.org/3fcd59f1595862ce5ba35e53b245ae0fc2463c8cd29b7420440cefa012aaf944
267,Normal Form,x-y,https://cdn.pokedb.org/3f64a91f8bf77c59f31893021f8e566607a9060da7b43a65998a8b4cbd16efc4
268,Normal Form,ruby-sapphire,https://cdn.pokedb.org/d93e81562b87671c61b2d0ab12352a9d0d2164a8512de2fd2eafa531e9b02b0b
268,Normal Form,x-y,https://cdn.pokedb.org/06049353f6fb3566715dc6717bae434ffff5248607bf7fdfc419dd818b2f3421
269,Normal Form,ruby-sapphire,https://cdn.pokedb.org/c8934fccbe1ffcc8b3de16e3d5eb8e6c839f2853ad3bae2a2a0567a522d6043c
269,Normal Form,x-y,https://cdn.pokedb.org/19859a7208f44fe0ca5e7db72206a76d11d0eb13a5e4d86f9b7050e89d542b8d
270,Normal Form,ruby-sapphire,https://cdn.pokedb.org/37a61a72adc9a0a9a29a24e7c4eeadf99909c544c645b9d1e31428d89601d78f
270,Normal Form,x-y,https://cdn.pokedb.org/5a1345c72e49e738b76bcfc2579e7c009700f74c1203c702c1e3089ce6c48aea
271,Normal Form,ruby-sapphire,https://cdn.pokedb.org/39514e28e6c6362614a34ac6bcae44fdba2d2000e29d03329c4d26d8acc9e77f
271,Normal Form,x-y,https://cdn.pokedb.org/fbd32607a4d5ce390912ca8c60d8aafc7985623e7f7c838db7cc56d4adccb50c
272,Normal Form,ruby-sapphire,https://cdn.pokedb.org/5a0e5e2127fc575ba039a81b109d90fd82c7ccd412d9f018d5dd0f2d78955ecc
272,Normal Form,x-y,https://cdn.pokedb.org/3a1db4885bf8a6da3cdfda054f1f1d10133d20a860c9f5dfbd5034c7be06632e
273,Normal Form,ruby-sapphire,https://cdn.pokedb.org/c0be0245a364507ac4eaec6af5448c48e75169997e355a10a3017d472d4ec05e
273,Normal Form,x-y,https://cdn.pokedb.org/e7d9ba3e65de2b31f39f315d46e2bed0c37b8c1c983738fc8901beff9aaa86e7
274,Normal Form,ruby-sapphire,https://cdn.pokedb.org/0ad1b9a4a73a39a66dac3895939e6893559aef70f7bed14c7a6b2b5723542afc
274,Normal Form,x-y,https://cdn.pokedb.org/a9e207cca91b0a3194229aa20b88f55e36d924fdf13122728a5ed174547888b4
275,Normal Form,ruby-sapphire,https://cdn.pokedb.org/c972396b6d7a2733d95d91a5f5040eb938684cdbff304b000984bcc26ef1e279
275,Normal Form,x-y,https://cdn.pokedb.org/d8ee71b67aaa9868f8097dc0efaf4ddc7d9f9b7ecb4eba229425939118c0bde3
276,Normal Form,ruby-sapphire,https://cdn.pokedb.org/df108e29ee204185d920c31e72728e487d2efb4123b6eb39ac34f0d94439c14b
276,Normal Form,x-y,https://cdn.pokedb.org/33b2aecbc80caf2605d3d3866d3a65116317e745ed2746aab30b36963f641249
277,Normal Form,ruby-sapphire,https://cdn.pokedb.org/74f506442fb641d10e4c60578b1bbf85270c0de3da72f28cd7b01ccba4194169
277,Normal Form,x-y,https://cdn.pokedb.org/923e8c7df08af24e16b36cf94dd220c5cc5687ab7f1ca2a32168dd2f0f06ee37
278,Normal Form,ruby-sapphire,https://cdn.pokedb.org/11e1ac3b0e14c3b3853da51825800a3e8114236cfced7c28a1ee09591398ad57
278,Normal Form,x-y,https://cdn.pokedb.org/ce68cfce273c50ffc9317375f01a79897b491a99568de9734661546f7ecd97a4
279,Normal Form,ruby-sapphire,https://cdn.pokedb.org/427b0fdb0d966be530c899a7a55ea6baeae631209da03be47254be384e52fe6b
279,Normal Form,x-y,https://cdn.pokedb.org/cf30267da8eddb938653180ecca1d89be08c0ac61c30aafdcec9b71d51bea6b1
280,Normal Form,ruby-sapphire,https://cdn.pokedb.org/623e50e6b2c86bd54fd8044428e109fa56d85c5f2a16e5e3eaeeac047d17f9af
280,Normal Form,x-y,https://cdn.pokedb.org/eb05ddfcad8c6783660fad6c520f6a0db94a87c791189d6f7d5a9c9ee3cd5592
281,Normal Form,ruby-sapphire,https://cdn.pokedb.org/81801d1f2e30edd55aec9fef237076609edc1915bef90fe9b675305d7aeb341b
281,Normal Form,x-y,https://cdn.pokedb.org/28b94cc25503444b15171e31df08a69192225ad422e4173b8f55bb12a0192030
